# Blotto run, B: 5, Rf: 1.00, Lf: 0.50 - 0.14 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|   26|0.7368|0.5000|0.2497|1.6449| - [0.352, 0.352, 0.000, 0.000, 0.295]
|   27|0.5789|0.5000|0.1823|1.6018| - [0.352, 0.352, 0.000, 0.000, 0.295]
|   28|0.5000|0.5000|0.0000|1.5802| - [0.352, 0.352, 0.000, 0.000, 0.295]
|   29|0.5000|0.5000|0.0000|1.5802| - [0.352, 0.352, 0.000, 0.000, 0.295]
|   30|0.5000|0.5000|0.0000|1.5802| - [0.352, 0.352, 0.000, 0.000, 0.295]
|   31|0.9737|0.5000|0.1116|1.5798| - [0.364, 0.364, 0.000, 0.000, 0.271]
|   32|0.9474|0.5000|0.1534|1.5794| - [0.364, 0.364, 0.000, 0.000, 0.271]
|   33|0.9737|0.5000|0.1537|1.5798| - [0.374, 0.313, 0.000, 0.000, 0.314]
|   34|0.8947|0.5000|0.2218|1.5797| - [0.374, 0.313, 0.000, 0.000, 0.314]
|   35|0.8158|0.5000|0.2412|1.5801| - [0.374, 0.313, 0.000, 0.000, 0.314]
|   36|0.6053|0.5000|0.2038|1.5799| - [0.374, 0.313, 0.000, 0.000, 0.314]
|   37|0.5263|0.5000|0.1116|1.5798| - [0.374, 0.313, 0.000, 0.000, 0.314]
|   38|0.9737|0.5000|0.1116|1.5797| - [0.379, 0.310, 0.000, 0.000, 0.311]
|   39|0.9211|0.5000|0.2228|1.5795| - [0.379, 0.310, 0.000, 0.000, 0.311]
|   40|0.8421|0.5000|0.2324|1.5793| - [0.379, 0.310, 0.000, 0.000, 0.311]
|   41|0.9737|0.5000|0.2612|1.5786| - [0.398, 0.276, 0.000, 0.000, 0.326]
|   42|0.9737|0.5000|0.2549|1.5786| - [0.398, 0.276, 0.000, 0.000, 0.326]
|   43|0.9737|0.5000|0.2561|1.5786| - [0.398, 0.276, 0.000, 0.000, 0.326]
|   44|0.9737|0.5000|0.2560|1.5756| - [0.398, 0.276, 0.000, 0.000, 0.326]
|   45|0.8158|0.5000|0.2699|1.5711| - [0.398, 0.276, 0.000, 0.000, 0.326]
|   46|0.9737|0.5000|0.1116|1.5662| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   47|0.9737|0.5000|0.1116|1.5662| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   48|0.8947|0.5000|0.2218|1.5551| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   49|0.6579|0.5000|0.2324|1.5329| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   50|0.5789|0.5000|0.1829|1.5219| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   51|0.5000|0.5000|0.0000|1.5163| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   52|0.5000|0.5000|0.0000|1.5163| - [0.439, 0.200, 0.000, 0.000, 0.361]
|   53|0.9737|0.5000|0.1537|1.5126| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   54|0.9737|0.5000|0.1116|1.5153| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   55|0.9474|0.5000|0.1534|1.5142| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   56|0.8684|0.5000|0.2202|1.5109| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   57|0.7895|0.5000|0.2549|1.5072| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   58|0.6053|0.5000|0.2054|1.5111| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   59|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   60|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   61|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   62|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   63|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   64|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   65|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   66|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   67|0.5000|0.5000|0.0000|1.4958| - [0.470, 0.189, 0.000, 0.000, 0.341]
|   68|0.9737|0.5000|0.1116|1.4957| - [0.477, 0.192, 0.000, 0.000, 0.331]
|   69|0.9211|0.5000|0.2228|1.4972| - [0.477, 0.192, 0.000, 0.000, 0.331]
|   70|0.9737|0.5000|0.2549|1.4942| - [0.518, 0.209, 0.000, 0.000, 0.273]
|   71|0.9211|0.5000|0.2049|1.4916| - [0.518, 0.209, 0.000, 0.000, 0.273]
|   72|0.8947|0.5000|0.2038|1.4904| - [0.518, 0.209, 0.000, 0.000, 0.273]
|   73|0.7368|0.5000|0.2497|1.4841| - [0.518, 0.209, 0.000, 0.000, 0.273]
|   74|0.6053|0.5000|0.2054|1.4903| - [0.518, 0.209, 0.000, 0.000, 0.273]
|   75|0.9737|0.5000|0.1831|1.4927| - [0.523, 0.211, 0.000, 0.000, 0.266]
|   76|0.9737|0.5000|0.1116|1.4744| - [0.523, 0.211, 0.000, 0.000, 0.266]
|   77|0.9474|0.5000|0.1534|1.4742| - [0.523, 0.211, 0.000, 0.000, 0.266]
|   78|0.9211|0.5000|0.1823|1.4740| - [0.523, 0.211, 0.000, 0.000, 0.266]
|   79|0.7105|0.5000|0.2469|1.4724| - [0.523, 0.211, 0.000, 0.000, 0.266]
|   80|0.9737|0.5000|0.1537|1.4679| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   81|0.9737|0.5000|0.1537|1.4675| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   82|0.9211|0.5000|0.2483|1.4596| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   83|0.8947|0.5000|0.2570|1.4572| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   84|0.7895|0.5000|0.2733|1.4440| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   85|0.7368|0.5000|0.2636|1.4376| - [0.556, 0.161, 0.000, 0.000, 0.283]
|   86|0.9737|0.5000|0.2363|1.4202| - [0.573, 0.167, 0.000, 0.000, 0.260]
|   87|0.8158|0.5000|0.2645|1.3994| - [0.573, 0.167, 0.000, 0.000, 0.260]
|   88|0.6579|0.5000|0.2371|1.3941| - [0.573, 0.167, 0.000, 0.000, 0.260]
|   89|0.5526|0.5000|0.1534|1.3936| - [0.573, 0.167, 0.000, 0.000, 0.260]
|   90|0.9737|0.5000|0.1116|1.3950| - [0.589, 0.161, 0.000, 0.000, 0.251]
|   91|0.9211|0.5000|0.1823|1.3927| - [0.589, 0.161, 0.000, 0.000, 0.251]
|   92|0.9737|0.5000|0.2348|1.3824| - [0.636, 0.093, 0.000, 0.000, 0.271]
|   93|0.7368|0.5000|0.2612|1.3128| - [0.636, 0.093, 0.000, 0.000, 0.271]
|   94|0.6316|0.5000|0.2202|1.2786| - [0.636, 0.093, 0.000, 0.000, 0.271]
|   95|0.9737|0.5000|0.2049|1.2642| - [0.649, 0.095, 0.000, 0.000, 0.256]
|   96|0.9737|0.5000|0.1537|1.2428| - [0.651, 0.095, 0.000, 0.000, 0.254]
|   97|0.9474|0.5000|0.2226|1.2405| - [0.651, 0.095, 0.000, 0.000, 0.254]
|   98|0.9211|0.5000|0.2475|1.2389| - [0.651, 0.095, 0.000, 0.000, 0.254]
|   99|0.8421|0.5000|0.2666|1.2364| - [0.651, 0.095, 0.000, 0.000, 0.254]
|  100|0.9737|0.5000|0.2695|1.2314| - [0.654, 0.094, 0.000, 0.000, 0.252]
|  101|0.8684|0.5000|0.2699|1.2282| - [0.654, 0.094, 0.000, 0.000, 0.252]
|  102|0.9737|0.5000|0.2510|1.2176| - [0.692, 0.038, 0.000, 0.000, 0.270]
|  103|0.8947|0.5000|0.2218|1.1873| - [0.692, 0.038, 0.000, 0.000, 0.270]
|  104|0.7368|0.5000|0.2497|1.1356| - [0.692, 0.038, 0.000, 0.000, 0.270]
|  105|0.9737|0.5000|0.2363|1.0805| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  106|0.9737|0.5000|0.2054|1.0536| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  107|0.8684|0.5000|0.2701|1.0008| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  108|0.6842|0.5000|0.2464|0.9277| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  109|0.5000|0.5000|0.0000|0.8565| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  110|0.5000|0.5000|0.0000|0.8565| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  111|0.5000|0.5000|0.0000|0.8565| - [0.719, 0.000, 0.000, 0.000, 0.281]
|  112|0.9737|0.5000|0.1831|0.8554| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  113|0.9737|0.5000|0.2348|0.8509| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  114|0.8947|0.5000|0.2666|0.8464| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  115|0.8158|0.5000|0.2711|0.8436| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  116|0.6842|0.5000|0.2475|0.8383| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  117|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  118|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  119|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  120|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  121|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  122|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  123|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  124|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  125|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  126|0.5000|0.5000|0.0000|0.8333| - [0.736, 0.000, 0.000, 0.000, 0.264]
|  127|0.9737|0.5000|0.1116|0.8319| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  128|0.8421|0.5000|0.2324|0.8250| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  129|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  130|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  131|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  132|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  133|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  134|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  135|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  136|0.5000|0.5000|0.0000|0.8072| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  137|0.9737|0.5000|0.1116|0.8071| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  138|0.8421|0.5000|0.2443|0.8067| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  139|0.6842|0.5000|0.2412|0.8063| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  140|0.5263|0.5000|0.1116|0.8069| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  141|0.5000|0.5000|0.0000|0.8058| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  142|0.5000|0.5000|0.0000|0.8058| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  143|0.5000|0.5000|0.0000|0.8058| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  144|0.5000|0.5000|0.0000|0.8058| - [0.753, 0.000, 0.000, 0.000, 0.247]
|  145|0.9737|0.5000|0.1116|0.8166| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  146|0.9737|0.5000|0.1116|0.8166| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  147|0.8684|0.5000|0.2202|0.8601| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  148|0.9211|0.5000|0.2049|0.8372| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  149|0.8947|0.5000|0.1553|0.8295| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  150|0.9211|0.5000|0.1823|0.8383| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  151|0.6842|0.5000|0.2412|0.9361| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  152|0.5526|0.5000|0.1534|0.9905| - [0.717, 0.000, 0.035, 0.000, 0.248]
|  153|0.9737|0.5000|0.1116|1.0074| - [0.732, 0.000, 0.015, 0.000, 0.254]
|  154|0.9737|0.5000|0.1116|1.0074| - [0.732, 0.000, 0.015, 0.000, 0.254]
|  155|0.8421|0.5000|0.2324|0.9834| - [0.732, 0.000, 0.015, 0.000, 0.254]
|  156|0.5263|0.5000|0.1116|0.9224| - [0.732, 0.000, 0.015, 0.000, 0.254]
|  157|0.5000|0.5000|0.0000|0.9209| - [0.732, 0.000, 0.015, 0.000, 0.254]
|  158|0.9737|0.5000|0.1537|0.9169| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  159|0.9737|0.5000|0.1537|0.9169| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  160|0.7632|0.5000|0.2110|0.9001| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  161|0.5526|0.5000|0.1537|0.8636| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  162|0.5263|0.5000|0.1116|0.8600| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  163|0.5000|0.5000|0.0000|0.8503| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  164|0.5000|0.5000|0.0000|0.8503| - [0.775, 0.000, 0.016, 0.000, 0.209]
|  165|0.9737|0.5000|0.1116|0.8449| - [0.787, 0.000, 0.000, 0.000, 0.213]
|  166|0.9474|0.5000|0.1829|0.8349| - [0.787, 0.000, 0.000, 0.000, 0.213]
|  167|0.8947|0.5000|0.2038|0.8285| - [0.787, 0.000, 0.000, 0.000, 0.213]
|  168|0.8684|0.5000|0.2202|0.8230| - [0.787, 0.000, 0.000, 0.000, 0.213]
|  169|0.9737|0.5000|0.1829|0.8374| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  170|0.8947|0.5000|0.2475|0.8258| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  171|0.8421|0.5000|0.2324|0.8381| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  172|0.7368|0.5000|0.2549|0.8287| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  173|0.6842|0.5000|0.2475|0.8208| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  174|0.5263|0.5000|0.1116|0.8123| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  175|0.5263|0.5000|0.1116|0.8138| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  176|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  177|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  178|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  179|0.5263|0.5000|0.1116|0.8132| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  180|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  181|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  182|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  183|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  184|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  185|0.5000|0.5000|0.0000|0.8116| - [0.793, 0.000, 0.014, 0.000, 0.193]
|  186|0.9737|0.5000|0.1116|0.8092| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  187|0.9737|0.5000|0.1116|0.8092| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  188|0.9737|0.5000|0.1116|0.8092| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  189|0.9737|0.5000|0.1537|0.8068| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  190|0.9737|0.5000|0.1829|0.8045| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  191|0.9737|0.5000|0.1829|0.8045| - [0.812, 0.000, 0.013, 0.000, 0.175]
|  192|0.9737|0.5000|0.2466|0.7940| - [0.819, 0.000, 0.012, 0.000, 0.169]
|  193|0.9737|0.5000|0.2612|0.7865| - [0.819, 0.000, 0.012, 0.000, 0.169]
|  194|0.9737|0.5000|0.2708|0.7499| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  195|0.8684|0.5000|0.2637|0.7222| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  196|0.7105|0.5000|0.2539|0.6877| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  197|0.5263|0.5000|0.1116|0.6425| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  198|0.5000|0.5000|0.0000|0.6316| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  199|0.5000|0.5000|0.0000|0.6316| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  200|0.5000|0.5000|0.0000|0.6316| - [0.866, 0.000, 0.014, 0.000, 0.120]
|  201|0.9737|0.5000|0.1537|0.6292| - [0.879, 0.000, 0.000, 0.000, 0.121]
|  202|0.9737|0.5000|0.2363|0.6054| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  203|0.9737|0.5000|0.2116|0.5859| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  204|0.9737|0.5000|0.2348|0.5479| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  205|0.9737|0.5000|0.1699|0.5417| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  206|0.8421|0.5000|0.2443|0.5514| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  207|0.7105|0.5000|0.2502|0.5816| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  208|0.7632|0.5000|0.2561|0.5923| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  209|0.7895|0.5000|0.2469|0.5904| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  210|0.7105|0.5000|0.2469|0.5874| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  211|0.6316|0.5000|0.2202|0.5844| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  212|0.5263|0.5000|0.1116|0.5972| - [0.884, 0.000, 0.014, 0.000, 0.102]
|  213|0.9737|0.5000|0.1116|0.5772| - [0.897, 0.000, 0.014, 0.000, 0.088]
|  214|0.9737|0.5000|0.1831|0.5682| - [0.897, 0.000, 0.014, 0.000, 0.088]
|  215|0.9737|0.5000|0.2054|0.5613| - [0.897, 0.000, 0.014, 0.000, 0.088]
|  216|0.9737|0.5000|0.2561|0.5296| - [0.897, 0.000, 0.014, 0.000, 0.088]
|  217|0.8684|0.5000|0.2625|0.5154| - [0.897, 0.000, 0.014, 0.000, 0.088]
|  218|0.9737|0.5000|0.2443|0.5156| - [0.898, 0.000, 0.000, 0.000, 0.102]
|  219|0.9737|0.5000|0.2054|0.5066| - [0.983, 0.000, 0.016, 0.000, 0.002]
|  220|0.9737|0.5000|0.1537|0.5158| - [0.983, 0.000, 0.016, 0.000, 0.002]
|  221|0.9211|0.5000|0.2228|0.4615| - [0.983, 0.000, 0.016, 0.000, 0.002]
|  222|0.9737|0.5000|0.2778|0.3638| - [0.983, 0.000, 0.016, 0.000, 0.002]
|  223|0.9211|0.5000|0.2556|0.2381| - [0.983, 0.000, 0.016, 0.000, 0.002]
|  224|0.9737|0.5000|0.1829|0.1317| - [0.987, 0.000, 0.011, 0.000, 0.002]
|  225|0.9737|0.5000|0.1537|0.1318| - [0.987, 0.000, 0.011, 0.000, 0.002]
|  226|0.9737|0.5000|0.2054|0.1302| - [0.987, 0.000, 0.011, 0.000, 0.002]
|  227|0.9737|0.5000|0.2570|0.1188| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  228|0.7895|0.5000|0.2697|0.0724| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  229|0.7368|0.5000|0.2497|0.0590| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  230|0.7105|0.5000|0.2119|0.0729| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  231|0.6579|0.5000|0.2348|0.0402| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  232|0.5000|0.5000|0.0000|0.0167| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  233|0.5000|0.5000|0.0000|0.0190| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  234|0.5526|0.5000|0.1496|0.0255| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  235|0.5000|0.5000|0.0000|0.0234| - [0.993, 0.000, 0.000, 0.000, 0.007]
|  236|0.5000|0.5000|0.0000|0.0278| - [0.993, 0.000, 0.000, 0.000, 0.007]
|  237|0.5263|0.5000|0.1116|0.0399| - [0.998, 0.000, 0.000, 0.000, 0.002]
|  238|0.9737|0.5000|0.1116|0.0599| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  239|0.9737|0.5000|0.1116|0.0554| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  240|0.9737|0.5000|0.1537|0.0554| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  241|0.8421|0.5000|0.2443|0.2511| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  242|0.7368|0.5000|0.2497|0.4039| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  243|0.5263|0.5000|0.1116|0.7654| - [0.860, 0.000, 0.061, 0.073, 0.006]
|  244|0.9737|0.5000|0.1116|0.7518| - [0.862, 0.000, 0.060, 0.072, 0.006]
|  245|0.8421|0.5000|0.2443|0.7489| - [0.862, 0.000, 0.060, 0.072, 0.006]
|  246|0.9737|0.5000|0.2049|0.7440| - [0.866, 0.000, 0.060, 0.068, 0.006]
|  247|0.9211|0.5000|0.2049|0.7404| - [0.866, 0.000, 0.060, 0.068, 0.006]
|  248|0.9737|0.5000|0.2510|0.7374| - [0.867, 0.000, 0.055, 0.072, 0.006]
|  249|0.8947|0.5000|0.2638|0.7316| - [0.867, 0.000, 0.055, 0.072, 0.006]
|  250|0.7632|0.5000|0.2561|0.7286| - [0.867, 0.000, 0.055, 0.072, 0.006]
|  251|0.5789|0.5000|0.1823|0.7262| - [0.867, 0.000, 0.055, 0.072, 0.006]
|  252|0.9737|0.5000|0.1537|0.7146| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  253|0.9211|0.5000|0.1366|0.7291| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  254|0.9211|0.5000|0.2372|0.7181| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  255|0.9737|0.5000|0.2588|0.7008| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  256|0.9737|0.5000|0.2510|0.6995| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  257|0.8684|0.5000|0.2167|0.6979| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  258|0.9737|0.5000|0.1116|0.6718| - [0.901, 0.000, 0.018, 0.075, 0.006]
|  259|0.9737|0.5000|0.2218|0.6395| - [0.921, 0.000, 0.000, 0.079, 0.000]
|  260|0.8684|0.5000|0.2517|0.5938| - [0.883, 0.020, 0.018, 0.074, 0.006]
|  261|0.9737|0.5000|0.2739|0.6109| - [0.883, 0.020, 0.018, 0.074, 0.006]
|  262|0.9737|0.5000|0.2363|0.6321| - [0.885, 0.019, 0.017, 0.073, 0.006]
|  263|0.9737|0.5000|0.1831|0.6922| - [0.890, 0.012, 0.018, 0.074, 0.006]
|  264|0.9737|0.5000|0.2561|0.6868| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  265|0.9737|0.5000|0.2695|0.6819| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  266|0.9737|0.5000|0.2049|0.6849| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  267|0.9211|0.5000|0.1823|0.6785| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  268|0.8947|0.5000|0.2038|0.6760| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  269|0.8421|0.5000|0.2324|0.6709| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  270|0.8158|0.5000|0.2412|0.6684| - [0.890, 0.020, 0.017, 0.073, 0.000]
|  271|0.9737|0.5000|0.2510|0.6557| - [0.890, 0.019, 0.017, 0.073, 0.000]
