# Blotto run, B: 5, Rf: 0.50, Lf: 0.50 - 0.10 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|   21|0.9737|0.5000|0.2443|1.8205| - [0.321, 0.107, 0.479, 0.055, 0.037]
|   22|0.9737|0.5000|0.1116|1.7881| - [0.321, 0.107, 0.479, 0.055, 0.037]
|   23|0.9737|0.5000|0.1116|1.7881| - [0.321, 0.107, 0.479, 0.055, 0.037]
|   24|0.9737|0.5000|0.1831|1.7905| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   25|0.8947|0.5000|0.2218|1.7984| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   26|0.6579|0.5000|0.2324|1.8209| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   27|0.5526|0.5000|0.1534|1.8324| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   28|0.5526|0.5000|0.1537|1.8412| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   29|0.5263|0.5000|0.1116|1.8389| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   30|0.5000|0.5000|0.0000|1.8381| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   31|0.5000|0.5000|0.0000|1.8381| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   32|0.5000|0.5000|0.0000|1.8381| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   33|0.5000|0.5000|0.0000|1.8381| - [0.345, 0.115, 0.440, 0.059, 0.040]
|   34|0.9737|0.5000|0.1116|1.8345| - [0.354, 0.119, 0.452, 0.034, 0.041]
|   35|0.9737|0.5000|0.2363|1.8177| - [0.370, 0.111, 0.423, 0.057, 0.038]
|   36|0.9211|0.5000|0.2708|1.8047| - [0.370, 0.111, 0.423, 0.057, 0.038]
|   37|0.9737|0.5000|0.2794|1.7789| - [0.385, 0.116, 0.440, 0.059, 0.000]
|   38|0.9211|0.5000|0.2578|1.7765| - [0.385, 0.116, 0.440, 0.059, 0.000]
|   39|0.9737|0.5000|0.2612|1.7371| - [0.405, 0.122, 0.369, 0.063, 0.042]
|   40|0.8684|0.5000|0.1911|1.6902| - [0.405, 0.122, 0.369, 0.063, 0.042]
|   41|0.9737|0.5000|0.2443|1.7343| - [0.427, 0.128, 0.334, 0.066, 0.044]
|   42|0.8421|0.5000|0.2443|1.8783| - [0.427, 0.128, 0.334, 0.066, 0.044]
|   43|0.9737|0.5000|0.2549|1.8782| - [0.461, 0.121, 0.314, 0.062, 0.042]
|   44|0.9211|0.5000|0.2388|1.8586| - [0.461, 0.121, 0.314, 0.062, 0.042]
|   45|0.6053|0.5000|0.2054|1.8515| - [0.461, 0.121, 0.314, 0.062, 0.042]
|   46|0.9737|0.5000|0.1831|1.8551| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   47|0.8947|0.5000|0.2038|1.8502| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   48|0.7895|0.5000|0.2549|1.8514| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   49|0.6579|0.5000|0.2366|1.8531| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   50|0.5263|0.5000|0.1116|1.8606| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   51|0.5000|0.5000|0.0000|1.8540| - [0.480, 0.126, 0.286, 0.065, 0.044]
|   52|0.9737|0.5000|0.1537|1.8537| - [0.486, 0.125, 0.283, 0.064, 0.043]
|   53|0.9737|0.5000|0.2443|1.8415| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   54|0.7895|0.5000|0.2686|1.7726| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   55|0.5263|0.5000|0.1116|1.6774| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   56|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   57|0.5526|0.5000|0.1537|1.6743| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   58|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   59|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   60|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   61|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   62|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   63|0.5000|0.5000|0.0000|1.6681| - [0.502, 0.132, 0.299, 0.068, 0.000]
|   64|0.9737|0.5000|0.1116|1.6638| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   65|0.9737|0.5000|0.1116|1.6638| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   66|0.9737|0.5000|0.1116|1.6638| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   67|0.9737|0.5000|0.1116|1.6638| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   68|0.8947|0.5000|0.2218|1.6530| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   69|0.8158|0.5000|0.2412|1.6378| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   70|0.7368|0.5000|0.2497|1.6248| - [0.556, 0.117, 0.266, 0.060, 0.000]
|   71|0.9737|0.5000|0.1116|1.5828| - [0.568, 0.120, 0.271, 0.041, 0.000]
|   72|0.8158|0.5000|0.2412|1.5653| - [0.568, 0.120, 0.271, 0.041, 0.000]
|   73|0.6579|0.5000|0.2324|1.5477| - [0.568, 0.120, 0.271, 0.041, 0.000]
|   74|0.5000|0.5000|0.0000|1.5301| - [0.568, 0.120, 0.271, 0.041, 0.000]
|   75|0.9737|0.5000|0.1116|1.5294| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   76|0.8947|0.5000|0.2038|1.5274| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   77|0.8421|0.5000|0.2324|1.5260| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   78|0.7895|0.5000|0.2469|1.5247| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   79|0.5263|0.5000|0.1116|1.5179| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   80|0.5000|0.5000|0.0000|1.5172| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   81|0.5000|0.5000|0.0000|1.5172| - [0.576, 0.118, 0.267, 0.040, 0.000]
|   82|0.9737|0.5000|0.1116|1.5072| - [0.600, 0.122, 0.278, 0.000, 0.000]
|   83|0.9737|0.5000|0.1831|1.4953| - [0.602, 0.077, 0.279, 0.042, 0.000]
|   84|0.9474|0.5000|0.2226|1.4860| - [0.602, 0.077, 0.279, 0.042, 0.000]
|   85|0.9737|0.5000|0.2723|1.4443| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   86|0.9211|0.5000|0.2775|1.4320| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   87|0.9737|0.5000|0.2363|1.4228| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   88|0.8947|0.5000|0.2218|1.4330| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   89|0.7632|0.5000|0.2497|1.4276| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   90|0.7105|0.5000|0.2469|1.4264| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   91|0.5526|0.5000|0.1537|1.4225| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   92|0.5000|0.5000|0.0000|1.4216| - [0.610, 0.078, 0.270, 0.041, 0.000]
|   93|0.9737|0.5000|0.1116|1.4197| - [0.617, 0.079, 0.273, 0.030, 0.000]
|   94|0.9737|0.5000|0.1116|1.4197| - [0.617, 0.079, 0.273, 0.030, 0.000]
|   95|0.9211|0.5000|0.1823|1.4157| - [0.617, 0.079, 0.273, 0.030, 0.000]
|   96|0.9737|0.5000|0.1537|1.4093| - [0.636, 0.082, 0.282, 0.000, 0.000]
|   97|0.8158|0.5000|0.2510|1.3473| - [0.636, 0.082, 0.282, 0.000, 0.000]
|   98|0.6842|0.5000|0.2412|1.2976| - [0.636, 0.082, 0.282, 0.000, 0.000]
|   99|0.5000|0.5000|0.0000|1.2252| - [0.636, 0.082, 0.282, 0.000, 0.000]
|  100|0.5000|0.5000|0.0000|1.2252| - [0.636, 0.082, 0.282, 0.000, 0.000]
|  101|0.9737|0.5000|0.1116|1.2114| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  102|0.9474|0.5000|0.1534|1.1976| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  103|0.7895|0.5000|0.2469|1.1147| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  104|0.6053|0.5000|0.2038|1.0181| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  105|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  106|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  107|0.5263|0.5000|0.1116|0.9655| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  108|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  109|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  110|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  111|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  112|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  113|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  114|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  115|0.5000|0.5000|0.0000|0.9629| - [0.686, 0.010, 0.304, 0.000, 0.000]
|  116|0.9737|0.5000|0.1831|0.9695| - [0.702, 0.010, 0.288, 0.000, 0.000]
|  117|0.9737|0.5000|0.1116|0.9617| - [0.702, 0.010, 0.288, 0.000, 0.000]
|  118|0.9737|0.5000|0.1831|0.9516| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  119|0.9211|0.5000|0.2225|0.9593| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  120|0.9737|0.5000|0.2520|0.9250| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  121|0.9737|0.5000|0.2661|0.9385| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  122|0.8947|0.5000|0.2570|0.9143| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  123|0.6053|0.5000|0.2049|0.8755| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  124|0.5000|0.5000|0.0000|0.8628| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  125|0.5000|0.5000|0.0000|0.8628| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  126|0.5000|0.5000|0.0000|0.8628| - [0.759, 0.011, 0.230, 0.000, 0.000]
|  127|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  128|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  129|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  130|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  131|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  132|0.9737|0.5000|0.1116|0.8540| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  133|0.9211|0.5000|0.1823|0.8362| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  134|0.8421|0.5000|0.2324|0.8095| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  135|0.6579|0.5000|0.2324|0.7473| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  136|0.5526|0.5000|0.1537|0.7050| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  137|0.5000|0.5000|0.0000|0.6940| - [0.842, 0.013, 0.146, 0.000, 0.000]
|  138|0.9737|0.5000|0.1116|0.6893| - [0.852, 0.000, 0.148, 0.000, 0.000]
|  139|0.9211|0.5000|0.2049|0.6792| - [0.852, 0.000, 0.148, 0.000, 0.000]
|  140|0.9211|0.5000|0.2049|0.6881| - [0.852, 0.000, 0.148, 0.000, 0.000]
|  141|0.7105|0.5000|0.2049|0.6455| - [0.852, 0.000, 0.148, 0.000, 0.000]
|  142|0.6842|0.5000|0.1604|0.6254| - [0.861, 0.000, 0.139, 0.000, 0.000]
|  143|0.9474|0.5000|0.1534|0.6018| - [0.861, 0.000, 0.139, 0.000, 0.000]
|  144|0.7632|0.5000|0.2497|0.5932| - [0.861, 0.000, 0.139, 0.000, 0.000]
|  145|0.9737|0.5000|0.2549|0.5926| - [0.866, 0.000, 0.134, 0.000, 0.000]
|  146|0.9737|0.5000|0.2510|0.5889| - [0.866, 0.000, 0.134, 0.000, 0.000]
|  147|0.9737|0.5000|0.2661|0.5884| - [0.869, 0.000, 0.131, 0.000, 0.000]
|  148|0.9474|0.5000|0.2616|0.5763| - [0.869, 0.000, 0.131, 0.000, 0.000]
|  149|0.9737|0.5000|0.2054|0.5671| - [0.877, 0.000, 0.123, 0.000, 0.000]
|  150|0.9737|0.5000|0.2466|0.5591| - [0.904, 0.000, 0.096, 0.000, 0.000]
|  151|0.9737|0.5000|0.2561|0.5589| - [0.904, 0.000, 0.096, 0.000, 0.000]
|  152|0.9211|0.5000|0.2226|0.5446| - [0.904, 0.000, 0.096, 0.000, 0.000]
|  153|0.8684|0.5000|0.2348|0.5317| - [0.904, 0.000, 0.096, 0.000, 0.000]
|  154|0.7632|0.5000|0.2561|0.5077| - [0.904, 0.000, 0.096, 0.000, 0.000]
|  155|0.9737|0.5000|0.1116|0.4541| - [0.913, 0.000, 0.087, 0.000, 0.000]
|  156|0.9737|0.5000|0.2443|0.4449| - [0.913, 0.000, 0.087, 0.000, 0.000]
|  157|0.9737|0.5000|0.2561|0.4403| - [0.913, 0.000, 0.087, 0.000, 0.000]
|  158|0.8684|0.5000|0.2673|0.4341| - [0.913, 0.000, 0.087, 0.000, 0.000]
|  159|0.5000|0.5000|0.0000|0.4260| - [0.913, 0.000, 0.087, 0.000, 0.000]
|  160|0.9737|0.5000|0.1116|0.4254| - [0.917, 0.000, 0.083, 0.000, 0.000]
|  161|0.9737|0.5000|0.1537|0.4250| - [0.917, 0.000, 0.083, 0.000, 0.000]
|  162|0.9737|0.5000|0.2561|0.4186| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  163|0.9474|0.5000|0.2611|0.4171| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  164|0.7105|0.5000|0.2539|0.4063| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  165|0.5000|0.5000|0.0000|0.3989| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  166|0.5526|0.5000|0.1537|0.4019| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  167|0.5789|0.5000|0.1823|0.4010| - [0.921, 0.000, 0.079, 0.000, 0.000]
|  168|0.9737|0.5000|0.1116|0.3985| - [0.923, 0.000, 0.077, 0.000, 0.000]
|  169|0.8947|0.5000|0.2038|0.3975| - [0.923, 0.000, 0.077, 0.000, 0.000]
|  170|0.7895|0.5000|0.2469|0.3960| - [0.923, 0.000, 0.077, 0.000, 0.000]
|  171|0.7895|0.5000|0.2549|0.3978| - [0.923, 0.000, 0.077, 0.000, 0.000]
|  172|0.9737|0.5000|0.2510|0.3935| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  173|0.8947|0.5000|0.2570|0.3829| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  174|0.7368|0.5000|0.2497|0.3672| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  175|0.5789|0.5000|0.1829|0.3501| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  176|0.9737|0.5000|0.1116|0.3447| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  177|0.9737|0.5000|0.1537|0.3449| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  178|0.8684|0.5000|0.2202|0.3443| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  179|0.6053|0.5000|0.1917|0.3295| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  180|0.5263|0.5000|0.1116|0.3433| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  181|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  182|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  183|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  184|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  185|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  186|0.5263|0.5000|0.1116|0.3485| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  187|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  188|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  189|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  190|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  191|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  192|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  193|0.5263|0.5000|0.1116|0.3440| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  194|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  195|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  196|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  197|0.5000|0.5000|0.0000|0.3432| - [0.936, 0.000, 0.064, 0.000, 0.000]
|  198|0.9737|0.5000|0.1116|0.3423| - [0.940, 0.000, 0.060, 0.000, 0.000]
|  199|0.8947|0.5000|0.2218|0.3387| - [0.940, 0.000, 0.060, 0.000, 0.000]
|  200|0.8947|0.5000|0.1718|0.3224| - [0.940, 0.000, 0.060, 0.000, 0.000]
|  201|0.9474|0.5000|0.2335|0.3140| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  202|0.9211|0.5000|0.1366|0.2885| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  203|0.7632|0.5000|0.1429|0.2250| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  204|0.7105|0.5000|0.0981|0.1824| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  205|0.5526|0.5000|0.1021|0.1819| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  206|0.5000|0.5000|0.0000|0.2147| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  207|0.5000|0.5000|0.0000|0.2416| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  208|0.5263|0.5000|0.1116|0.2553| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  209|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  210|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  211|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  212|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  213|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  214|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  215|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  216|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  217|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  218|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  219|0.5000|0.5000|0.0000|0.2550| - [0.957, 0.000, 0.043, 0.000, 0.000]
|  220|0.9737|0.5000|0.1116|0.2670| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  221|0.9211|0.5000|0.1823|0.2911| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  222|0.9474|0.5000|0.1534|0.2790| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  223|0.7368|0.5000|0.2497|0.3753| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  224|0.5263|0.5000|0.1116|0.4836| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  225|0.5000|0.5000|0.0000|0.4835| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  226|0.5000|0.5000|0.0000|0.4835| - [0.914, 0.016, 0.070, 0.000, 0.000]
|  227|0.9737|0.5000|0.1116|0.4800| - [0.931, 0.016, 0.053, 0.000, 0.000]
|  228|0.9211|0.5000|0.1823|0.4730| - [0.931, 0.016, 0.053, 0.000, 0.000]
|  229|0.6579|0.5000|0.2324|0.4381| - [0.931, 0.016, 0.053, 0.000, 0.000]
|  230|0.9737|0.5000|0.1829|0.4239| - [0.932, 0.016, 0.053, 0.000, 0.000]
|  231|0.9737|0.5000|0.2363|0.4150| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  232|0.9737|0.5000|0.2647|0.4166| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  233|0.9211|0.5000|0.2782|0.4109| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  234|0.8947|0.5000|0.2666|0.4108| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  235|0.8947|0.5000|0.2038|0.4095| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  236|0.6579|0.5000|0.2324|0.4019| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  237|0.5000|0.5000|0.0000|0.3969| - [0.935, 0.015, 0.049, 0.000, 0.000]
|  238|0.9737|0.5000|0.1116|0.3966| - [0.936, 0.015, 0.049, 0.000, 0.000]
|  239|0.9737|0.5000|0.1831|0.4082| - [0.936, 0.015, 0.049, 0.000, 0.000]
|  240|0.8421|0.5000|0.2324|0.3951| - [0.936, 0.015, 0.049, 0.000, 0.000]
|  241|0.9737|0.5000|0.2443|0.3922| - [0.940, 0.015, 0.045, 0.000, 0.000]
|  242|0.9737|0.5000|0.1537|0.3902| - [0.940, 0.015, 0.045, 0.000, 0.000]
|  243|0.9474|0.5000|0.1534|0.3897| - [0.940, 0.015, 0.045, 0.000, 0.000]
|  244|0.9737|0.5000|0.2049|0.3878| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  245|0.8947|0.5000|0.2752|0.3797| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  246|0.7105|0.5000|0.2561|0.3763| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  247|0.5526|0.5000|0.1534|0.3714| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  248|0.5000|0.5000|0.0000|0.3708| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  249|0.5000|0.5000|0.0000|0.3708| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  250|0.5000|0.5000|0.0000|0.3708| - [0.941, 0.014, 0.045, 0.000, 0.000]
|  251|0.9737|0.5000|0.1537|0.3566| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  252|0.8421|0.5000|0.1988|0.3365| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  253|0.6053|0.5000|0.2038|0.1648| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  254|0.5000|0.5000|0.0000|0.1099| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  255|0.5000|0.5000|0.0000|0.1099| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  256|0.5263|0.5000|0.1116|0.1101| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  257|0.5000|0.5000|0.0000|0.1099| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  258|0.5000|0.5000|0.0000|0.1099| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  259|0.5000|0.5000|0.0000|0.1333| - [0.871, 0.129, 0.000, 0.000, 0.000]
|  260|0.5000|0.5000|0.0000|0.1099| - [0.985, 0.015, 0.000, 0.000, 0.000]
|  261|0.9737|0.5000|0.1116|0.1097| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  262|0.9737|0.5000|0.1537|0.1094| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  263|0.7632|0.5000|0.2497|0.1079| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  264|0.5263|0.5000|0.1056|0.1144| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  265|0.5000|0.5000|0.0000|0.1396| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  266|0.5000|0.5000|0.0000|0.1226| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  267|0.5000|0.5000|0.0000|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  268|0.5000|0.5000|0.0000|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  269|0.5000|0.5000|0.0000|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  270|0.5000|0.5000|0.0000|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  271|0.5000|0.5000|0.0000|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
