# Blotto run, B: 20, Rf: 0.50, Lf: 0.00 - 0.28 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
+-----+------+------+------+------+ 
|    1|0.7250|0.5000|0.1309|4.0814| - [0.084, 0.032, 0.065, 0.036, 0.055, 0.042, 0.080, 0.051, 0.033, 0.090, 0.028, 0.049, 0.013, 0.049, 0.007, 0.090, 0.066, 0.065, 0.010, 0.056]
|    2|0.7895|0.5000|0.1811|4.0924| - [0.057, 0.069, 0.078, 0.073, 0.076, 0.014, 0.086, 0.085, 0.012, 0.078, 0.016, 0.062, 0.052, 0.037, 0.059, 0.013, 0.020, 0.014, 0.018, 0.081]
|    3|0.8158|0.5000|0.1177|4.1040| - [0.058, 0.069, 0.079, 0.073, 0.076, 0.014, 0.087, 0.085, 0.007, 0.078, 0.017, 0.062, 0.052, 0.037, 0.059, 0.013, 0.020, 0.014, 0.018, 0.081]
|    4|0.6842|0.5000|0.1584|4.1281| - [0.083, 0.031, 0.064, 0.036, 0.054, 0.041, 0.078, 0.050, 0.032, 0.089, 0.027, 0.048, 0.013, 0.049, 0.006, 0.088, 0.064, 0.064, 0.027, 0.055]
|    5|0.7895|0.5000|0.1363|4.1163| - [0.086, 0.032, 0.067, 0.037, 0.056, 0.042, 0.082, 0.052, 0.033, 0.092, 0.028, 0.050, 0.013, 0.051, 0.007, 0.092, 0.025, 0.067, 0.029, 0.057]
|    6|0.8421|0.5000|0.1720|4.1145| - [0.086, 0.032, 0.067, 0.037, 0.056, 0.042, 0.082, 0.052, 0.033, 0.092, 0.028, 0.050, 0.013, 0.051, 0.007, 0.092, 0.025, 0.067, 0.029, 0.057]
|    7|0.7895|0.5000|0.1609|4.1210| - [0.087, 0.032, 0.067, 0.037, 0.057, 0.043, 0.082, 0.053, 0.005, 0.093, 0.029, 0.050, 0.013, 0.051, 0.007, 0.074, 0.067, 0.067, 0.029, 0.058]
|    8|0.8158|0.5000|0.1595|4.1124| - [0.089, 0.033, 0.069, 0.038, 0.058, 0.000, 0.084, 0.054, 0.005, 0.095, 0.029, 0.051, 0.014, 0.052, 0.007, 0.095, 0.069, 0.069, 0.029, 0.059]
|    9|0.8421|0.5000|0.1729|4.0958| - [0.089, 0.033, 0.069, 0.038, 0.058, 0.000, 0.084, 0.054, 0.005, 0.095, 0.029, 0.051, 0.014, 0.052, 0.007, 0.095, 0.069, 0.069, 0.029, 0.059]
|   10|0.8421|0.5000|0.2038|4.1049| - [0.089, 0.033, 0.069, 0.038, 0.058, 0.000, 0.084, 0.054, 0.005, 0.095, 0.029, 0.051, 0.014, 0.052, 0.007, 0.095, 0.069, 0.069, 0.029, 0.059]
|   11|0.9737|0.5000|0.2273|4.0678| - [0.018, 0.093, 0.008, 0.064, 0.051, 0.045, 0.092, 0.073, 0.084, 0.029, 0.030, 0.053, 0.014, 0.054, 0.007, 0.097, 0.027, 0.071, 0.030, 0.061]
|   12|0.9737|0.5000|0.2081|4.0290| - [0.018, 0.093, 0.008, 0.064, 0.051, 0.045, 0.092, 0.073, 0.084, 0.029, 0.030, 0.053, 0.014, 0.054, 0.007, 0.097, 0.027, 0.071, 0.030, 0.061]
|   13|0.9211|0.5000|0.2372|4.0217| - [0.019, 0.000, 0.008, 0.068, 0.054, 0.048, 0.099, 0.078, 0.090, 0.030, 0.093, 0.000, 0.082, 0.019, 0.025, 0.102, 0.031, 0.029, 0.086, 0.038]
|   14|0.9737|0.5000|0.2682|4.0451| - [0.018, 0.095, 0.008, 0.066, 0.052, 0.047, 0.095, 0.075, 0.087, 0.029, 0.031, 0.054, 0.014, 0.055, 0.007, 0.100, 0.000, 0.073, 0.031, 0.062]
|   15|0.8947|0.5000|0.2665|4.0407| - [0.018, 0.095, 0.008, 0.066, 0.052, 0.047, 0.095, 0.075, 0.087, 0.029, 0.031, 0.054, 0.014, 0.055, 0.007, 0.100, 0.000, 0.073, 0.031, 0.062]
|   16|0.9737|0.5000|0.2466|4.0351| - [0.019, 0.100, 0.009, 0.069, 0.055, 0.049, 0.100, 0.079, 0.091, 0.031, 0.032, 0.005, 0.015, 0.058, 0.008, 0.105, 0.000, 0.077, 0.033, 0.066]
|   17|0.9737|0.5000|0.2768|4.0300| - [0.019, 0.095, 0.009, 0.070, 0.055, 0.049, 0.100, 0.079, 0.092, 0.031, 0.033, 0.005, 0.015, 0.058, 0.008, 0.106, 0.000, 0.077, 0.033, 0.066]
|   18|0.9474|0.5000|0.2615|3.9891| - [0.019, 0.095, 0.009, 0.070, 0.055, 0.049, 0.100, 0.079, 0.092, 0.031, 0.033, 0.005, 0.015, 0.058, 0.008, 0.106, 0.000, 0.077, 0.033, 0.066]
|   19|0.8158|0.5000|0.2785|3.9674| - [0.019, 0.095, 0.009, 0.070, 0.055, 0.049, 0.100, 0.079, 0.092, 0.031, 0.033, 0.005, 0.015, 0.058, 0.008, 0.106, 0.000, 0.077, 0.033, 0.066]
|   20|0.9737|0.5000|0.2363|3.9303| - [0.020, 0.103, 0.009, 0.071, 0.056, 0.050, 0.102, 0.081, 0.093, 0.032, 0.033, 0.005, 0.016, 0.059, 0.008, 0.108, 0.000, 0.056, 0.034, 0.067]
|   21|0.9737|0.5000|0.2235|3.9256| - [0.021, 0.102, 0.009, 0.075, 0.060, 0.053, 0.109, 0.086, 0.099, 0.034, 0.035, 0.005, 0.017, 0.063, 0.008, 0.115, 0.000, 0.000, 0.036, 0.072]
|   22|0.9737|0.5000|0.2792|3.8813| - [0.021, 0.105, 0.009, 0.077, 0.061, 0.054, 0.111, 0.088, 0.102, 0.034, 0.036, 0.006, 0.017, 0.064, 0.009, 0.097, 0.000, 0.000, 0.036, 0.073]
|   23|0.9737|0.5000|0.2700|3.8380| - [0.022, 0.108, 0.010, 0.080, 0.063, 0.057, 0.115, 0.091, 0.105, 0.036, 0.038, 0.006, 0.018, 0.067, 0.009, 0.100, 0.000, 0.000, 0.000, 0.076]
|   24|0.9211|0.5000|0.2837|3.8204| - [0.022, 0.108, 0.010, 0.080, 0.063, 0.057, 0.115, 0.091, 0.105, 0.036, 0.038, 0.006, 0.018, 0.067, 0.009, 0.100, 0.000, 0.000, 0.000, 0.076]
|   25|0.9737|0.5000|0.2755|3.8310| - [0.022, 0.109, 0.010, 0.080, 0.051, 0.057, 0.116, 0.091, 0.106, 0.036, 0.038, 0.006, 0.018, 0.067, 0.009, 0.101, 0.000, 0.000, 0.009, 0.076]
|   26|0.9737|0.5000|0.2700|3.8011| - [0.024, 0.016, 0.011, 0.086, 0.054, 0.061, 0.124, 0.098, 0.113, 0.038, 0.040, 0.006, 0.019, 0.072, 0.009, 0.108, 0.000, 0.000, 0.041, 0.081]
|   27|0.8947|0.5000|0.2363|3.7662| - [0.024, 0.016, 0.011, 0.086, 0.054, 0.061, 0.124, 0.098, 0.113, 0.038, 0.040, 0.006, 0.019, 0.072, 0.009, 0.108, 0.000, 0.000, 0.041, 0.081]
|   28|0.9737|0.5000|0.2680|3.7857| - [0.024, 0.016, 0.011, 0.087, 0.055, 0.061, 0.125, 0.099, 0.114, 0.030, 0.041, 0.006, 0.019, 0.072, 0.010, 0.109, 0.000, 0.000, 0.041, 0.082]
|   29|0.9737|0.5000|0.2588|3.8108| - [0.024, 0.016, 0.011, 0.088, 0.061, 0.062, 0.127, 0.101, 0.083, 0.039, 0.041, 0.006, 0.019, 0.074, 0.010, 0.111, 0.000, 0.000, 0.042, 0.084]
|   30|0.9737|0.5000|0.2588|3.8060| - [0.026, 0.017, 0.012, 0.094, 0.059, 0.066, 0.044, 0.107, 0.123, 0.042, 0.044, 0.007, 0.021, 0.078, 0.010, 0.118, 0.000, 0.000, 0.044, 0.089]
|   31|0.9737|0.5000|0.2799|3.7857| - [0.026, 0.017, 0.012, 0.094, 0.059, 0.066, 0.044, 0.107, 0.123, 0.042, 0.044, 0.007, 0.021, 0.078, 0.010, 0.118, 0.000, 0.000, 0.044, 0.089]
|   32|0.9737|0.5000|0.2715|3.7581| - [0.026, 0.017, 0.012, 0.094, 0.059, 0.066, 0.044, 0.107, 0.123, 0.042, 0.044, 0.007, 0.021, 0.078, 0.010, 0.118, 0.000, 0.000, 0.044, 0.089]
|   33|0.9737|0.5000|0.2720|3.8121| - [0.026, 0.017, 0.012, 0.096, 0.066, 0.068, 0.055, 0.109, 0.090, 0.043, 0.045, 0.007, 0.021, 0.080, 0.011, 0.120, 0.000, 0.000, 0.045, 0.091]
|   34|0.9737|0.5000|0.2651|3.8308| - [0.027, 0.018, 0.012, 0.097, 0.061, 0.069, 0.046, 0.111, 0.128, 0.043, 0.046, 0.007, 0.021, 0.090, 0.011, 0.122, 0.000, 0.000, 0.000, 0.092]
|   35|0.9737|0.5000|0.2488|3.8289| - [0.027, 0.018, 0.012, 0.099, 0.062, 0.070, 0.046, 0.112, 0.076, 0.044, 0.046, 0.007, 0.022, 0.083, 0.011, 0.124, 0.000, 0.000, 0.047, 0.094]
|   36|0.9737|0.5000|0.2576|3.7996| - [0.029, 0.019, 0.013, 0.032, 0.066, 0.074, 0.049, 0.119, 0.137, 0.046, 0.049, 0.007, 0.023, 0.097, 0.012, 0.131, 0.000, 0.000, 0.000, 0.099]
|   37|0.9211|0.5000|0.2695|3.7610| - [0.029, 0.019, 0.013, 0.032, 0.066, 0.074, 0.049, 0.119, 0.137, 0.046, 0.049, 0.007, 0.023, 0.097, 0.012, 0.131, 0.000, 0.000, 0.000, 0.099]
|   38|0.9474|0.5000|0.2658|3.7614| - [0.029, 0.019, 0.013, 0.032, 0.066, 0.074, 0.049, 0.119, 0.137, 0.046, 0.049, 0.007, 0.023, 0.097, 0.012, 0.131, 0.000, 0.000, 0.000, 0.099]
|   39|0.8684|0.5000|0.2741|3.7329| - [0.029, 0.019, 0.013, 0.032, 0.066, 0.074, 0.049, 0.119, 0.137, 0.046, 0.049, 0.007, 0.023, 0.097, 0.012, 0.131, 0.000, 0.000, 0.000, 0.099]
|   40|0.9737|0.5000|0.2585|3.7146| - [0.030, 0.020, 0.013, 0.000, 0.068, 0.076, 0.050, 0.123, 0.142, 0.048, 0.050, 0.008, 0.024, 0.100, 0.012, 0.135, 0.000, 0.000, 0.000, 0.102]
|   41|0.9737|0.5000|0.1829|3.7006| - [0.030, 0.020, 0.013, 0.000, 0.068, 0.076, 0.050, 0.123, 0.142, 0.048, 0.050, 0.008, 0.024, 0.100, 0.012, 0.135, 0.000, 0.000, 0.000, 0.102]
|   42|0.9737|0.5000|0.2054|3.7002| - [0.030, 0.020, 0.013, 0.033, 0.023, 0.077, 0.051, 0.124, 0.144, 0.049, 0.051, 0.008, 0.024, 0.101, 0.012, 0.137, 0.000, 0.000, 0.000, 0.103]
|   43|0.9737|0.5000|0.2377|3.7050| - [0.031, 0.021, 0.014, 0.035, 0.072, 0.080, 0.053, 0.130, 0.057, 0.051, 0.053, 0.008, 0.025, 0.106, 0.013, 0.143, 0.000, 0.000, 0.000, 0.108]
|   44|0.8684|0.5000|0.2806|3.7043| - [0.031, 0.021, 0.014, 0.035, 0.072, 0.080, 0.053, 0.130, 0.057, 0.051, 0.053, 0.008, 0.025, 0.106, 0.013, 0.143, 0.000, 0.000, 0.000, 0.108]
|   45|0.7105|0.5000|0.2576|3.7092| - [0.031, 0.021, 0.014, 0.035, 0.072, 0.080, 0.053, 0.130, 0.057, 0.051, 0.053, 0.008, 0.025, 0.106, 0.013, 0.143, 0.000, 0.000, 0.000, 0.108]
|   46|0.9737|0.5000|0.1831|3.7420| - [0.032, 0.021, 0.014, 0.036, 0.074, 0.083, 0.055, 0.107, 0.059, 0.052, 0.055, 0.008, 0.026, 0.108, 0.013, 0.147, 0.000, 0.000, 0.000, 0.111]
