# Blotto run, B: 5, Rf: 1.00, Lf: 0.00 - 0.16 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|   38|0.9474|0.5000|0.2636|1.5875| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   39|0.9737|0.5000|0.2638|1.5892| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   40|0.9737|0.5000|0.2218|1.5892| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   41|0.9737|0.5000|0.2612|1.5883| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   42|0.9737|0.5000|0.1829|1.5873| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   43|0.8684|0.5000|0.2585|1.5768| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   44|0.8947|0.5000|0.2038|1.5744| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   45|0.9211|0.5000|0.1823|1.5756| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   46|0.8158|0.5000|0.2412|1.5709| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   47|0.7632|0.5000|0.2497|1.5668| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   48|0.5000|0.5000|0.0000|1.5569| - [0.365, 0.228, 0.406, 0.001, 0.000]
|   49|0.9737|0.5000|0.1116|1.5570| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   50|0.9737|0.5000|0.1537|1.5571| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   51|0.9474|0.5000|0.1829|1.5565| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   52|0.8158|0.5000|0.2510|1.5570| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   53|0.8158|0.5000|0.2510|1.5671| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   54|0.7632|0.5000|0.2497|1.5579| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   55|0.5263|0.5000|0.1116|1.5589| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   56|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   57|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   58|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   59|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   60|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   61|0.5000|0.5000|0.0000|1.5590| - [0.341, 0.236, 0.421, 0.001, 0.000]
|   62|0.9737|0.5000|0.1116|1.5583| - [0.341, 0.237, 0.422, 0.000, 0.000]
|   63|0.9737|0.5000|0.2218|1.5559| - [0.287, 0.256, 0.456, 0.001, 0.000]
|   64|0.8947|0.5000|0.2448|1.5486| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   65|0.8947|0.5000|0.2291|1.5475| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   66|0.8158|0.5000|0.2711|1.5443| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   67|0.5526|0.5000|0.1534|1.5382| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   68|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   69|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   70|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   71|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   72|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   73|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   74|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   75|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   76|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   77|0.5000|0.5000|0.0000|1.5368| - [0.287, 0.256, 0.456, 0.000, 0.000]
|   78|0.9474|0.5000|0.1878|1.5362| - [0.306, 0.208, 0.486, 0.000, 0.000]
|   79|0.9737|0.5000|0.1829|1.5348| - [0.306, 0.208, 0.486, 0.000, 0.000]
|   80|0.8421|0.5000|0.2752|1.5250| - [0.306, 0.208, 0.486, 0.000, 0.000]
|   81|0.6842|0.5000|0.2443|1.5133| - [0.306, 0.208, 0.486, 0.000, 0.000]
|   82|0.8158|0.5000|0.1699|1.5075| - [0.333, 0.226, 0.441, 0.000, 0.000]
|   83|0.7632|0.5000|0.1606|1.5112| - [0.333, 0.226, 0.441, 0.000, 0.000]
|   84|0.9737|0.5000|0.2049|1.5067| - [0.337, 0.215, 0.447, 0.000, 0.000]
|   85|0.8158|0.5000|0.2293|1.5190| - [0.337, 0.215, 0.447, 0.000, 0.000]
|   86|0.8158|0.5000|0.2544|1.5265| - [0.342, 0.219, 0.439, 0.000, 0.000]
|   87|0.9211|0.5000|0.2197|1.5239| - [0.338, 0.216, 0.446, 0.000, 0.000]
|   88|0.9737|0.5000|0.1116|1.5253| - [0.338, 0.216, 0.446, 0.000, 0.000]
|   89|0.9737|0.5000|0.1116|1.5253| - [0.338, 0.216, 0.446, 0.000, 0.000]
|   90|0.9737|0.5000|0.2510|1.5262| - [0.348, 0.222, 0.430, 0.000, 0.000]
|   91|0.9737|0.5000|0.2363|1.5256| - [0.350, 0.188, 0.461, 0.000, 0.000]
|   92|0.9211|0.5000|0.2371|1.5283| - [0.350, 0.188, 0.461, 0.000, 0.000]
|   93|0.7895|0.5000|0.2469|1.5202| - [0.350, 0.188, 0.461, 0.000, 0.000]
|   94|0.7105|0.5000|0.2469|1.5144| - [0.350, 0.188, 0.461, 0.000, 0.000]
|   95|0.9737|0.5000|0.1829|1.4973| - [0.380, 0.120, 0.500, 0.000, 0.000]
|   96|0.9737|0.5000|0.1116|1.4934| - [0.380, 0.120, 0.500, 0.000, 0.000]
|   97|0.9737|0.5000|0.1116|1.4934| - [0.380, 0.120, 0.500, 0.000, 0.000]
|   98|0.9737|0.5000|0.1116|1.4934| - [0.380, 0.120, 0.500, 0.000, 0.000]
|   99|0.9737|0.5000|0.1537|1.4935| - [0.380, 0.120, 0.500, 0.000, 0.000]
|  100|0.9737|0.5000|0.1116|1.4934| - [0.380, 0.120, 0.500, 0.000, 0.000]
|  101|0.9211|0.5000|0.1823|1.4827| - [0.380, 0.120, 0.500, 0.000, 0.000]
|  102|0.8947|0.5000|0.2218|1.4756| - [0.380, 0.120, 0.500, 0.000, 0.000]
|  103|0.7632|0.5000|0.2378|1.4637| - [0.380, 0.120, 0.500, 0.000, 0.000]
|  104|0.9737|0.5000|0.2218|1.4186| - [0.376, 0.121, 0.504, 0.000, 0.000]
|  105|0.8158|0.5000|0.2412|1.3972| - [0.376, 0.121, 0.504, 0.000, 0.000]
|  106|0.9737|0.5000|0.2466|1.3973| - [0.385, 0.124, 0.492, 0.000, 0.000]
|  107|0.9737|0.5000|0.1116|1.3976| - [0.385, 0.124, 0.492, 0.000, 0.000]
|  108|0.8947|0.5000|0.2038|1.3991| - [0.385, 0.124, 0.492, 0.000, 0.000]
|  109|0.6053|0.5000|0.2038|1.4047| - [0.385, 0.124, 0.492, 0.000, 0.000]
|  110|0.9737|0.5000|0.1116|1.4073| - [0.397, 0.128, 0.476, 0.000, 0.000]
|  111|0.9737|0.5000|0.1116|1.4073| - [0.397, 0.128, 0.476, 0.000, 0.000]
|  112|0.9211|0.5000|0.1823|1.4085| - [0.397, 0.128, 0.476, 0.000, 0.000]
|  113|0.6842|0.5000|0.2040|1.4133| - [0.397, 0.128, 0.476, 0.000, 0.000]
|  114|0.7632|0.5000|0.1813|1.4157| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  115|0.9737|0.5000|0.1116|1.4181| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  116|0.8158|0.5000|0.2412|1.4186| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  117|0.5000|0.5000|0.0000|1.4196| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  118|0.5000|0.5000|0.0000|1.4196| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  119|0.5263|0.5000|0.1116|1.4196| - [0.379, 0.131, 0.490, 0.000, 0.000]
|  120|0.9737|0.5000|0.1831|1.4213| - [0.402, 0.139, 0.459, 0.000, 0.000]
|  121|0.9211|0.5000|0.1823|1.4229| - [0.402, 0.139, 0.459, 0.000, 0.000]
|  122|0.7895|0.5000|0.2469|1.4283| - [0.402, 0.139, 0.459, 0.000, 0.000]
|  123|0.6579|0.5000|0.2324|1.4337| - [0.402, 0.139, 0.459, 0.000, 0.000]
|  124|0.5526|0.5000|0.1534|1.4380| - [0.402, 0.139, 0.459, 0.000, 0.000]
|  125|0.9737|0.5000|0.1116|1.4404| - [0.370, 0.147, 0.484, 0.000, 0.000]
|  126|0.9737|0.5000|0.1116|1.4404| - [0.370, 0.147, 0.484, 0.000, 0.000]
|  127|0.9737|0.5000|0.1116|1.4404| - [0.370, 0.147, 0.484, 0.000, 0.000]
|  128|0.9737|0.5000|0.2049|1.4421| - [0.447, 0.155, 0.398, 0.000, 0.000]
|  129|0.8684|0.5000|0.2686|1.4475| - [0.447, 0.155, 0.398, 0.000, 0.000]
|  130|0.9737|0.5000|0.2510|1.4560| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  131|0.9737|0.5000|0.2218|1.4599| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  132|0.9737|0.5000|0.1116|1.4651| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  133|0.8947|0.5000|0.2038|1.4653| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  134|0.6579|0.5000|0.2324|1.4658| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  135|0.5000|0.5000|0.0000|1.4661| - [0.450, 0.156, 0.394, 0.000, 0.000]
|  136|0.9737|0.5000|0.1116|1.4648| - [0.459, 0.140, 0.401, 0.000, 0.000]
|  137|0.9737|0.5000|0.1116|1.4648| - [0.459, 0.140, 0.401, 0.000, 0.000]
|  138|0.9737|0.5000|0.1831|1.4636| - [0.480, 0.166, 0.354, 0.000, 0.000]
|  139|0.9211|0.5000|0.2286|1.4643| - [0.480, 0.166, 0.354, 0.000, 0.000]
|  140|0.8947|0.5000|0.2443|1.4586| - [0.480, 0.166, 0.354, 0.000, 0.000]
|  141|0.8158|0.5000|0.2724|1.4583| - [0.480, 0.166, 0.354, 0.000, 0.000]
|  142|0.5526|0.5000|0.1534|1.4663| - [0.480, 0.166, 0.354, 0.000, 0.000]
|  143|0.9737|0.5000|0.1116|1.4568| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  144|0.8947|0.5000|0.2038|1.4196| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  145|0.7895|0.5000|0.2469|1.3701| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  146|0.5526|0.5000|0.1534|1.2586| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  147|0.5000|0.5000|0.0000|1.2339| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  148|0.5263|0.5000|0.1116|1.2339| - [0.545, 0.054, 0.401, 0.000, 0.000]
|  149|0.9737|0.5000|0.1537|1.2345| - [0.526, 0.056, 0.418, 0.000, 0.000]
|  150|0.9737|0.5000|0.1537|1.2353| - [0.526, 0.056, 0.418, 0.000, 0.000]
|  151|0.8421|0.5000|0.2443|1.2352| - [0.526, 0.056, 0.418, 0.000, 0.000]
|  152|0.6316|0.5000|0.2228|1.2476| - [0.526, 0.056, 0.418, 0.000, 0.000]
|  153|0.9737|0.5000|0.1116|1.2484| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  154|0.8947|0.5000|0.2038|1.2514| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  155|0.6579|0.5000|0.2348|1.2609| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  156|0.5000|0.5000|0.0000|1.2664| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  157|0.5000|0.5000|0.0000|1.2664| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  158|0.5000|0.5000|0.0000|1.2664| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  159|0.5263|0.5000|0.1116|1.2661| - [0.494, 0.060, 0.446, 0.000, 0.000]
|  160|0.9737|0.5000|0.1537|1.2628| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  161|0.9737|0.5000|0.1116|1.2626| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  162|0.8684|0.5000|0.2202|1.2473| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  163|0.8421|0.5000|0.2324|1.2435| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  164|0.6842|0.5000|0.2412|1.2206| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  165|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  166|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  167|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  168|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  169|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  170|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  171|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  172|0.5263|0.5000|0.1116|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  173|0.5000|0.5000|0.0000|1.1938| - [0.505, 0.038, 0.457, 0.000, 0.000]
|  174|0.9737|0.5000|0.1116|1.1939| - [0.500, 0.039, 0.462, 0.000, 0.000]
|  175|0.9737|0.5000|0.2348|1.1841| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  176|0.9737|0.5000|0.2510|1.1848| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  177|0.8684|0.5000|0.2673|1.1435| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  178|0.7895|0.5000|0.2178|1.1327| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  179|0.7895|0.5000|0.2695|1.1126| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  180|0.5789|0.5000|0.1823|1.0299| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  181|0.5263|0.5000|0.0444|1.0010| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  182|0.5000|0.5000|0.0000|0.9985| - [0.523, 0.000, 0.477, 0.000, 0.000]
|  183|0.5000|0.5000|0.0000|0.9986| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  184|0.5000|0.5000|0.0000|0.9983| - [0.523, 0.000, 0.477, 0.000, 0.000]
|  185|0.5000|0.5000|0.0000|0.9986| - [0.523, 0.000, 0.477, 0.000, 0.000]
|  186|0.5000|0.5000|0.0000|0.9987| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  187|0.5000|0.5000|0.0000|0.9978| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  188|0.5000|0.5000|0.0000|0.9976| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  189|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  190|0.5000|0.5000|0.0000|0.9989| - [0.523, 0.000, 0.477, 0.000, 0.000]
|  191|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  192|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  193|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  194|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  195|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  196|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  197|0.5000|0.5000|0.0000|0.9987| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  198|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  199|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  200|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  201|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  202|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  203|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  204|0.5000|0.5000|0.0000|0.9989| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  205|0.5000|0.5000|0.0000|0.9985| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  206|0.5000|0.5000|0.0000|0.9990| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  207|0.5000|0.5000|0.0000|0.9991| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  208|0.5000|0.5000|0.0000|0.9990| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  209|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  210|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  211|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  212|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  213|0.5000|0.5000|0.0000|0.9986| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  214|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  215|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  216|0.5000|0.5000|0.0000|0.9988| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  217|0.5000|0.5000|0.0000|0.9983| - [0.563, 0.000, 0.437, 0.000, 0.000]
|  218|0.5000|0.5000|0.0000|0.9978| - [0.563, 0.000, 0.437, 0.000, 0.000]
|  219|0.5000|0.5000|0.0000|0.9949| - [0.563, 0.000, 0.437, 0.000, 0.000]
|  220|0.5263|0.5000|0.0256|0.9925| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  221|0.5000|0.5000|0.0000|0.9936| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  222|0.5000|0.5000|0.0000|0.9892| - [0.566, 0.000, 0.434, 0.000, 0.000]
|  223|0.5000|0.5000|0.0000|0.9915| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  224|0.5000|0.5000|0.0000|0.9913| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  225|0.5000|0.5000|0.0000|0.9925| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  226|0.5000|0.5000|0.0000|0.9919| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  227|0.5000|0.5000|0.0000|0.9887| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  228|0.5000|0.5000|0.0000|0.9865| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  229|0.5000|0.5000|0.0000|0.9884| - [0.561, 0.000, 0.439, 0.000, 0.000]
|  230|0.5000|0.5000|0.0000|0.9901| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  231|0.5000|0.5000|0.0000|0.9890| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  232|0.5000|0.5000|0.0000|0.9881| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  233|0.5000|0.5000|0.0000|0.9900| - [0.568, 0.000, 0.432, 0.000, 0.000]
|  234|0.5000|0.5000|0.0000|0.9887| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  235|0.5000|0.5000|0.0000|0.9920| - [0.565, 0.000, 0.435, 0.000, 0.000]
|  236|0.5000|0.5000|0.0000|0.9922| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  237|0.6053|0.5000|0.0352|1.0069| - [0.486, 0.000, 0.449, 0.000, 0.065]
|  238|0.5789|0.5000|0.0724|1.0372| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  239|0.6053|0.5000|0.1133|1.0545| - [0.520, 0.000, 0.480, 0.000, 0.000]
|  240|0.8684|0.5000|0.1204|1.0408| - [0.453, 0.000, 0.487, 0.000, 0.060]
|  241|0.8947|0.5000|0.2218|1.0695| - [0.453, 0.000, 0.487, 0.000, 0.060]
|  242|0.7368|0.5000|0.2248|1.1260| - [0.510, 0.000, 0.490, 0.000, 0.000]
|  243|0.8684|0.5000|0.1903|1.1968| - [0.510, 0.000, 0.490, 0.000, 0.000]
|  244|0.9737|0.5000|0.1537|1.2534| - [0.418, 0.000, 0.518, 0.000, 0.064]
|  245|0.9737|0.5000|0.1537|1.2677| - [0.418, 0.000, 0.518, 0.000, 0.064]
|  246|0.9474|0.5000|0.2637|1.2693| - [0.418, 0.000, 0.518, 0.000, 0.064]
|  247|0.9737|0.5000|0.2588|1.2702| - [0.408, 0.000, 0.527, 0.000, 0.065]
|  248|0.7632|0.5000|0.2497|1.2716| - [0.408, 0.000, 0.527, 0.000, 0.065]
|  249|0.9737|0.5000|0.1829|1.2727| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  250|0.9737|0.5000|0.1831|1.2708| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  251|0.8947|0.5000|0.2561|1.2810| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  252|0.8421|0.5000|0.2715|1.2830| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  253|0.6579|0.5000|0.2324|1.2682| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  254|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  255|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  256|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  257|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  258|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  259|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  260|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  261|0.5000|0.5000|0.0000|1.2926| - [0.436, 0.000, 0.494, 0.000, 0.070]
|  262|0.9737|0.5000|0.1116|1.2928| - [0.442, 0.000, 0.487, 0.000, 0.071]
|  263|0.9474|0.5000|0.1534|1.2930| - [0.442, 0.000, 0.487, 0.000, 0.071]
|  264|0.9737|0.5000|0.2228|1.2843| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  265|0.9737|0.5000|0.2561|1.2951| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  266|0.8684|0.5000|0.2701|1.2981| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  267|0.7895|0.5000|0.2443|1.3004| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  268|0.6579|0.5000|0.2324|1.3040| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  269|0.5000|0.5000|0.0000|1.3076| - [0.465, 0.000, 0.461, 0.000, 0.074]
|  270|0.9737|0.5000|0.1537|1.3017| - [0.490, 0.000, 0.432, 0.000, 0.078]
|  271|0.9737|0.5000|0.1831|1.2884| - [0.499, 0.000, 0.494, 0.000, 0.007]
