# Blotto run, B: 5, Rf: 0.00, Lf: 0.00 - 0.13 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|  126|0.9474|0.5000|0.1829|1.3132| - [0.157, 0.713, 0.000, 0.000, 0.130]
|  127|0.9474|0.5000|0.2361|1.3128| - [0.157, 0.713, 0.000, 0.000, 0.130]
|  128|0.9737|0.5000|0.2699|1.2566| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  129|0.8947|0.5000|0.2561|1.2250| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  130|0.8158|0.5000|0.2650|1.1979| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  131|0.7632|0.5000|0.2611|1.1974| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  132|0.5789|0.5000|0.1823|1.1843| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  133|0.6579|0.5000|0.2324|1.1778| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  134|0.6053|0.5000|0.2038|1.1821| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  135|0.9737|0.5000|0.1116|1.1909| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  136|0.8421|0.5000|0.2443|1.1909| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  137|0.6316|0.5000|0.2202|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  138|0.6053|0.5000|0.2038|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  139|0.5000|0.5000|0.0000|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  140|0.5000|0.5000|0.0000|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  141|0.5000|0.5000|0.0000|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  142|0.5000|0.5000|0.0000|1.1911| - [0.167, 0.695, 0.000, 0.000, 0.138]
|  143|0.9737|0.5000|0.1116|1.1831| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  144|0.9211|0.5000|0.2049|1.1623| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  145|0.6579|0.5000|0.2324|1.0869| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  146|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  147|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  148|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  149|0.5263|0.5000|0.1116|1.0445| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  150|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  151|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  152|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  153|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  154|0.5000|0.5000|0.0000|1.0387| - [0.179, 0.746, 0.000, 0.000, 0.074]
|  155|0.9737|0.5000|0.1116|1.0343| - [0.137, 0.785, 0.000, 0.000, 0.078]
|  156|0.9737|0.5000|0.2443|1.0099| - [0.146, 0.771, 0.000, 0.000, 0.083]
|  157|0.9737|0.5000|0.2348|1.0143| - [0.146, 0.771, 0.000, 0.000, 0.083]
|  158|0.8421|0.5000|0.2719|0.9977| - [0.146, 0.771, 0.000, 0.000, 0.083]
|  159|0.9211|0.5000|0.2556|0.9823| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  160|0.9737|0.5000|0.2549|0.9797| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  161|0.9737|0.5000|0.1537|0.9972| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  162|0.9474|0.5000|0.2024|0.9954| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  163|0.9474|0.5000|0.2418|0.9672| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  164|0.9211|0.5000|0.0996|1.1309| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  165|0.8684|0.5000|0.0875|1.1378| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  166|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  167|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  168|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  169|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  170|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  171|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  172|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  173|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  174|0.9737|0.5000|0.1116|1.1241| - [0.173, 0.720, 0.000, 0.000, 0.107]
|  175|0.9737|0.5000|0.1537|1.1224| - [0.176, 0.730, 0.000, 0.000, 0.094]
|  176|0.9737|0.5000|0.1537|1.1207| - [0.176, 0.730, 0.000, 0.000, 0.094]
|  177|0.9211|0.5000|0.2674|1.1074| - [0.176, 0.730, 0.000, 0.000, 0.094]
|  178|0.5526|0.5000|0.1534|1.0923| - [0.176, 0.730, 0.000, 0.000, 0.094]
|  179|0.9737|0.5000|0.1116|1.0891| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  180|0.9474|0.5000|0.1534|1.0859| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  181|0.8947|0.5000|0.2038|1.0795| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  182|0.7895|0.5000|0.2296|1.0818| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  183|0.6579|0.5000|0.2324|1.0506| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  184|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  185|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  186|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  187|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  188|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  189|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  190|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  191|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  192|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  193|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  194|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  195|0.5000|0.5000|0.0000|1.0314| - [0.143, 0.759, 0.000, 0.000, 0.098]
|  196|0.9737|0.5000|0.1116|1.0106| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  197|0.9737|0.5000|0.1116|1.0106| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  198|0.8684|0.5000|0.2202|0.9275| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  199|0.7632|0.5000|0.2497|0.8444| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  200|0.7632|0.5000|0.2497|0.8444| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  201|0.7895|0.5000|0.2469|0.8652| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  202|0.9737|0.5000|0.2228|0.6961| - [0.018, 0.870, 0.000, 0.000, 0.112]
|  203|0.9211|0.5000|0.1823|0.6361| - [0.018, 0.870, 0.000, 0.000, 0.112]
|  204|0.9737|0.5000|0.2588|0.6419| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  205|0.9211|0.5000|0.2645|0.6355| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  206|0.7105|0.5000|0.2561|0.6369| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  207|0.6579|0.5000|0.2348|0.6369| - [0.019, 0.869, 0.000, 0.000, 0.112]
|  208|0.9737|0.5000|0.1116|0.6332| - [0.020, 0.901, 0.000, 0.000, 0.080]
|  209|0.8421|0.5000|0.2443|0.6000| - [0.020, 0.901, 0.000, 0.000, 0.080]
|  210|0.6316|0.5000|0.2218|0.5574| - [0.020, 0.901, 0.000, 0.000, 0.080]
|  211|0.5000|0.5000|0.0000|0.5374| - [0.020, 0.901, 0.000, 0.000, 0.080]
|  212|0.9737|0.5000|0.1116|0.5169| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  213|0.8421|0.5000|0.2324|0.4146| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  214|0.7632|0.5000|0.2497|0.3531| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  215|0.6053|0.5000|0.2049|0.2137| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  216|0.5263|0.5000|0.1116|0.1625| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  217|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  218|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  219|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  220|0.5000|0.5000|0.0000|0.1555| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  221|0.5000|0.5000|0.0000|0.1489| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  222|0.5000|0.5000|0.0000|0.1482| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  223|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  224|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  225|0.5000|0.5000|0.0000|0.1485| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  226|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  227|0.5263|0.5000|0.1116|0.1493| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  228|0.5000|0.5000|0.0000|0.1408| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  229|0.5000|0.5000|0.0000|0.1605| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  230|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  231|0.5263|0.5000|0.0999|0.1574| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  232|0.5000|0.5000|0.0000|0.1472| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  233|0.5000|0.5000|0.0000|0.1483| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  234|0.5000|0.5000|0.0000|0.1422| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  235|0.5000|0.5000|0.0000|0.1634| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  236|0.5000|0.5000|0.0000|0.1634| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  237|0.5000|0.5000|0.0000|0.1784| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  238|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  239|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  240|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  241|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  242|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  243|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  244|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  245|0.5000|0.5000|0.0000|0.1480| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  246|0.5000|0.5000|0.0000|0.1790| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  247|0.5000|0.5000|0.0000|0.1981| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  248|0.5000|0.5000|0.0000|0.1608| - [0.075, 0.925, 0.000, 0.000, 0.000]
|  249|0.5000|0.5000|0.0000|0.1608| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  250|0.5000|0.5000|0.0000|0.1608| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  251|0.5000|0.5000|0.0000|0.1856| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  252|0.5000|0.5000|0.0000|0.1732| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  253|0.5000|0.5000|0.0000|0.1856| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  254|0.5000|0.5000|0.0000|0.2353| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  255|0.5000|0.5000|0.0000|0.1981| - [0.075, 0.925, 0.000, 0.000, 0.000]
|  256|0.5000|0.5000|0.0000|0.2105| - [0.075, 0.925, 0.000, 0.000, 0.000]
|  257|0.5000|0.5000|0.0000|0.2105| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  258|0.5000|0.5000|0.0000|0.2229| - [0.075, 0.925, 0.000, 0.000, 0.000]
|  259|0.5000|0.5000|0.0000|0.1732| - [0.075, 0.925, 0.000, 0.000, 0.000]
|  260|0.5000|0.5000|0.0000|0.1732| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  261|0.5000|0.5000|0.0000|0.1732| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  262|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  263|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  264|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  265|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  266|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  267|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  268|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  269|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  270|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
|  271|0.5000|0.5000|0.0000|0.1484| - [0.021, 0.979, 0.000, 0.000, 0.000]
