# Blotto run, B: 20, Rf: 0.00, Lf: 0.00 - 0.26 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
+-----+------+------+------+------+ 
|    1|0.8000|0.5000|0.1154|4.0474| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    2|0.9474|0.5000|0.1418|4.0410| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    3|0.9737|0.5000|0.2515|4.0284| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    4|0.9737|0.5000|0.2054|4.0567| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    5|0.9474|0.5000|0.1760|4.0653| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    6|0.9737|0.5000|0.2769|4.0255| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    7|0.9737|0.5000|0.2838|4.0046| - [0.045, 0.056, 0.082, 0.000, 0.020, 0.018, 0.088, 0.096, 0.006, 0.001, 0.047, 0.031, 0.017, 0.024, 0.092, 0.093, 0.092, 0.093, 0.055, 0.044]
|    8|0.9737|0.5000|0.2842|3.9545| - [0.046, 0.056, 0.083, 0.000, 0.021, 0.018, 0.079, 0.097, 0.006, 0.001, 0.047, 0.031, 0.017, 0.025, 0.093, 0.094, 0.092, 0.094, 0.056, 0.044]
|    9|0.9737|0.5000|0.2727|3.9173| - [0.047, 0.058, 0.086, 0.000, 0.021, 0.019, 0.093, 0.100, 0.006, 0.001, 0.000, 0.032, 0.018, 0.026, 0.096, 0.098, 0.096, 0.097, 0.058, 0.046]
|   10|0.9737|0.5000|0.2377|3.9120| - [0.048, 0.060, 0.088, 0.000, 0.022, 0.019, 0.095, 0.030, 0.006, 0.001, 0.050, 0.033, 0.018, 0.026, 0.099, 0.100, 0.098, 0.100, 0.059, 0.047]
|   11|0.9737|0.5000|0.2838|3.8971| - [0.000, 0.063, 0.093, 0.000, 0.023, 0.020, 0.100, 0.031, 0.006, 0.001, 0.053, 0.035, 0.019, 0.028, 0.104, 0.105, 0.103, 0.105, 0.062, 0.049]
|   12|0.8684|0.5000|0.2778|3.8758| - [0.000, 0.063, 0.093, 0.000, 0.023, 0.020, 0.100, 0.031, 0.006, 0.001, 0.053, 0.035, 0.019, 0.028, 0.104, 0.105, 0.103, 0.105, 0.062, 0.049]
|   13|0.8421|0.5000|0.2780|3.8508| - [0.000, 0.063, 0.093, 0.000, 0.023, 0.020, 0.100, 0.031, 0.006, 0.001, 0.053, 0.035, 0.019, 0.028, 0.104, 0.105, 0.103, 0.105, 0.062, 0.049]
|   14|0.9737|0.5000|0.2782|3.8538| - [0.000, 0.065, 0.097, 0.000, 0.024, 0.021, 0.104, 0.032, 0.007, 0.001, 0.055, 0.034, 0.019, 0.027, 0.101, 0.102, 0.100, 0.102, 0.061, 0.048]
|   15|0.9737|0.5000|0.2829|3.8383| - [0.000, 0.065, 0.097, 0.000, 0.024, 0.021, 0.104, 0.032, 0.007, 0.001, 0.055, 0.034, 0.019, 0.027, 0.101, 0.102, 0.100, 0.102, 0.061, 0.048]
|   16|0.9737|0.5000|0.2618|3.8125| - [0.000, 0.067, 0.100, 0.000, 0.025, 0.022, 0.107, 0.033, 0.007, 0.001, 0.056, 0.035, 0.019, 0.028, 0.103, 0.105, 0.103, 0.104, 0.062, 0.022]
|   17|0.9737|0.5000|0.2054|3.8211| - [0.000, 0.067, 0.100, 0.000, 0.025, 0.022, 0.107, 0.033, 0.007, 0.001, 0.056, 0.035, 0.019, 0.000, 0.104, 0.105, 0.103, 0.105, 0.062, 0.049]
|   18|0.9737|0.5000|0.1831|3.8231| - [0.000, 0.068, 0.101, 0.000, 0.025, 0.022, 0.108, 0.034, 0.007, 0.001, 0.018, 0.035, 0.019, 0.028, 0.105, 0.106, 0.104, 0.106, 0.063, 0.050]
|   19|0.9211|0.5000|0.1823|3.8225| - [0.000, 0.068, 0.101, 0.000, 0.025, 0.022, 0.108, 0.034, 0.007, 0.001, 0.018, 0.035, 0.019, 0.028, 0.105, 0.106, 0.104, 0.106, 0.063, 0.050]
|   20|0.8947|0.5000|0.2480|3.8166| - [0.000, 0.068, 0.101, 0.000, 0.025, 0.022, 0.108, 0.034, 0.007, 0.001, 0.018, 0.035, 0.019, 0.028, 0.105, 0.106, 0.104, 0.106, 0.063, 0.050]
|   21|0.9737|0.5000|0.2760|3.8082| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   22|0.9737|0.5000|0.2372|3.7931| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   23|0.9737|0.5000|0.2583|3.7985| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   24|0.9737|0.5000|0.2378|3.7813| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   25|0.9737|0.5000|0.2637|3.7859| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   26|0.9737|0.5000|0.2720|3.7845| - [0.000, 0.075, 0.112, 0.000, 0.028, 0.024, 0.120, 0.037, 0.008, 0.001, 0.020, 0.039, 0.021, 0.031, 0.008, 0.118, 0.115, 0.117, 0.070, 0.055]
|   27|0.9737|0.5000|0.2818|3.7704| - [0.000, 0.077, 0.115, 0.000, 0.028, 0.025, 0.123, 0.038, 0.008, 0.001, 0.020, 0.040, 0.022, 0.032, 0.008, 0.121, 0.118, 0.120, 0.047, 0.056]
|   28|0.9737|0.5000|0.2495|3.7416| - [0.000, 0.082, 0.121, 0.001, 0.030, 0.027, 0.130, 0.040, 0.008, 0.001, 0.021, 0.042, 0.023, 0.033, 0.009, 0.070, 0.125, 0.127, 0.050, 0.059]
|   29|0.9737|0.5000|0.2494|3.7238| - [0.000, 0.082, 0.121, 0.001, 0.030, 0.027, 0.130, 0.040, 0.008, 0.001, 0.021, 0.042, 0.023, 0.033, 0.009, 0.070, 0.125, 0.127, 0.050, 0.059]
|   30|0.9737|0.5000|0.2737|3.7332| - [0.000, 0.083, 0.124, 0.001, 0.031, 0.027, 0.133, 0.041, 0.008, 0.001, 0.022, 0.021, 0.024, 0.034, 0.009, 0.072, 0.128, 0.130, 0.051, 0.061]
