# Blotto run, B: 5, Rf: 0.00, Lf: 0.50 - 0.11 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|   20|0.9211|0.5000|0.2693|1.7038| - [0.405, 0.022, 0.298, 0.000, 0.274]
|   21|0.9474|0.5000|0.2539|1.6830| - [0.405, 0.022, 0.298, 0.000, 0.274]
|   22|0.7895|0.5000|0.2469|1.6823| - [0.405, 0.022, 0.298, 0.000, 0.274]
|   23|0.6579|0.5000|0.2348|1.6828| - [0.405, 0.022, 0.298, 0.000, 0.274]
|   24|0.5000|0.5000|0.0000|1.6831| - [0.405, 0.022, 0.298, 0.000, 0.274]
|   25|0.9737|0.5000|0.1116|1.6813| - [0.449, 0.021, 0.276, 0.000, 0.254]
|   26|0.9737|0.5000|0.2480|1.6726| - [0.449, 0.021, 0.276, 0.000, 0.254]
|   27|0.9737|0.5000|0.2695|1.6630| - [0.449, 0.021, 0.276, 0.000, 0.254]
|   28|0.9737|0.5000|0.2590|1.6637| - [0.469, 0.022, 0.289, 0.000, 0.220]
|   29|0.9737|0.5000|0.2637|1.6434| - [0.470, 0.020, 0.266, 0.000, 0.245]
|   30|0.9737|0.5000|0.2348|1.6436| - [0.470, 0.020, 0.266, 0.000, 0.245]
|   31|0.8684|0.5000|0.2556|1.6332| - [0.470, 0.020, 0.266, 0.000, 0.245]
|   32|0.8684|0.5000|0.2686|1.6409| - [0.470, 0.020, 0.266, 0.000, 0.245]
|   33|0.8158|0.5000|0.2412|1.6300| - [0.470, 0.020, 0.266, 0.000, 0.245]
|   34|0.9737|0.5000|0.2228|1.6305| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   35|0.9474|0.5000|0.1534|1.6297| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   36|0.9474|0.5000|0.1534|1.6297| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   37|0.8684|0.5000|0.2202|1.6295| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   38|0.8158|0.5000|0.2510|1.6293| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   39|0.6579|0.5000|0.2324|1.6289| - [0.472, 0.020, 0.262, 0.000, 0.246]
|   40|0.9737|0.5000|0.2049|1.6273| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   41|0.9737|0.5000|0.1537|1.6213| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   42|0.9737|0.5000|0.2218|1.6037| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   43|0.9474|0.5000|0.2225|1.5535| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   44|0.7632|0.5000|0.2571|1.5600| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   45|0.7368|0.5000|0.2616|1.5458| - [0.495, 0.021, 0.275, 0.000, 0.209]
|   46|0.9737|0.5000|0.2228|1.5653| - [0.527, 0.020, 0.258, 0.000, 0.195]
|   47|0.8947|0.5000|0.2218|1.5943| - [0.527, 0.020, 0.258, 0.000, 0.195]
|   48|0.6316|0.5000|0.2202|1.5735| - [0.527, 0.020, 0.258, 0.000, 0.195]
|   49|0.9737|0.5000|0.1537|1.5597| - [0.558, 0.021, 0.215, 0.000, 0.207]
|   50|0.8947|0.5000|0.2038|1.5566| - [0.558, 0.021, 0.215, 0.000, 0.207]
|   51|0.9737|0.5000|0.2618|1.5469| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   52|0.9737|0.5000|0.2233|1.5321| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   53|0.9211|0.5000|0.2226|1.5347| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   54|0.8421|0.5000|0.2324|1.5254| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   55|0.6579|0.5000|0.2348|1.5249| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   56|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   57|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   58|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   59|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   60|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   61|0.5000|0.5000|0.0000|1.5087| - [0.574, 0.021, 0.221, 0.000, 0.183]
|   62|0.9737|0.5000|0.1537|1.5057| - [0.592, 0.022, 0.228, 0.000, 0.158]
|   63|0.9737|0.5000|0.2466|1.4969| - [0.593, 0.022, 0.229, 0.000, 0.156]
|   64|0.8158|0.5000|0.2587|1.4787| - [0.593, 0.022, 0.229, 0.000, 0.156]
|   65|0.5789|0.5000|0.1823|1.4740| - [0.593, 0.022, 0.229, 0.000, 0.156]
|   66|0.5000|0.5000|0.0000|1.4736| - [0.593, 0.022, 0.229, 0.000, 0.156]
|   67|0.5263|0.5000|0.1116|1.4776| - [0.593, 0.022, 0.229, 0.000, 0.156]
|   68|0.9737|0.5000|0.1116|1.4717| - [0.613, 0.021, 0.218, 0.000, 0.148]
|   69|0.9737|0.5000|0.1116|1.4717| - [0.613, 0.021, 0.218, 0.000, 0.148]
|   70|0.9737|0.5000|0.2348|1.4576| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   71|0.9737|0.5000|0.2561|1.4501| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   72|0.6842|0.5000|0.2483|1.3834| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   73|0.5263|0.5000|0.1116|1.3494| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   74|0.5000|0.5000|0.0000|1.3481| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   75|0.5000|0.5000|0.0000|1.3481| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   76|0.9737|0.5000|0.1116|1.3481| - [0.667, 0.023, 0.148, 0.000, 0.161]
|   77|0.9737|0.5000|0.1537|1.3458| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   78|0.8947|0.5000|0.2361|1.3390| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   79|0.8421|0.5000|0.2616|1.3332| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   80|0.6579|0.5000|0.2361|1.3186| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   81|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   82|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   83|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   84|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   85|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   86|0.5263|0.5000|0.1116|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   87|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   88|0.5000|0.5000|0.0000|1.3051| - [0.685, 0.022, 0.140, 0.000, 0.153]
|   89|0.9737|0.5000|0.1116|1.3016| - [0.711, 0.020, 0.129, 0.000, 0.140]
|   90|0.9737|0.5000|0.2348|1.2841| - [0.714, 0.020, 0.128, 0.000, 0.139]
|   91|0.9737|0.5000|0.2363|1.2528| - [0.714, 0.020, 0.128, 0.000, 0.139]
|   92|0.9737|0.5000|0.2618|1.2300| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   93|0.9474|0.5000|0.2054|1.2245| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   94|0.7895|0.5000|0.2612|1.2128| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   95|0.6842|0.5000|0.2412|1.2135| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   96|0.5526|0.5000|0.1534|1.2052| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   97|0.5000|0.5000|0.0000|1.2019| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   98|0.5000|0.5000|0.0000|1.2019| - [0.727, 0.020, 0.130, 0.000, 0.123]
|   99|0.9737|0.5000|0.1116|1.1839| - [0.816, 0.023, 0.146, 0.000, 0.015]
|  100|0.9211|0.5000|0.2049|1.1301| - [0.816, 0.023, 0.146, 0.000, 0.015]
|  101|0.9737|0.5000|0.2540|1.0714| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  102|0.9737|0.5000|0.2540|0.9835| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  103|0.9737|0.5000|0.2348|0.9489| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  104|0.9474|0.5000|0.2650|0.9819| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  105|0.8158|0.5000|0.2412|0.8502| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  106|0.8421|0.5000|0.2443|0.8489| - [0.825, 0.021, 0.139, 0.000, 0.015]
|  107|0.9737|0.5000|0.2570|0.8291| - [0.837, 0.022, 0.141, 0.000, 0.000]
|  108|0.9737|0.5000|0.2686|0.8352| - [0.837, 0.022, 0.141, 0.000, 0.000]
|  109|0.9474|0.5000|0.2616|0.8255| - [0.837, 0.022, 0.141, 0.000, 0.000]
|  110|0.9474|0.5000|0.2231|0.8241| - [0.837, 0.022, 0.141, 0.000, 0.000]
|  111|0.9737|0.5000|0.2678|0.7885| - [0.880, 0.023, 0.082, 0.000, 0.016]
|  112|0.8947|0.5000|0.2561|0.7418| - [0.880, 0.023, 0.082, 0.000, 0.016]
|  113|0.9737|0.5000|0.2510|0.7073| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  114|0.8684|0.5000|0.2464|0.6739| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  115|0.7632|0.5000|0.2497|0.6614| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  116|0.6316|0.5000|0.2202|0.6534| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  117|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  118|0.5263|0.5000|0.1116|0.6454| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  119|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  120|0.5263|0.5000|0.1116|0.6462| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  121|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  122|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  123|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  124|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  125|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  126|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  127|0.5000|0.5000|0.0000|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  128|0.9737|0.5000|0.1116|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  129|0.9737|0.5000|0.1116|0.6453| - [0.885, 0.023, 0.082, 0.000, 0.010]
|  130|0.9737|0.5000|0.1829|0.6333| - [0.940, 0.024, 0.025, 0.000, 0.011]
|  131|0.9737|0.5000|0.2049|0.6333| - [0.940, 0.024, 0.025, 0.000, 0.011]
|  132|0.8684|0.5000|0.2673|0.5855| - [0.940, 0.024, 0.025, 0.000, 0.011]
|  133|0.8158|0.5000|0.2695|0.5576| - [0.940, 0.024, 0.025, 0.000, 0.011]
|  134|0.6842|0.5000|0.2412|0.5019| - [0.940, 0.024, 0.025, 0.000, 0.011]
|  135|0.9737|0.5000|0.1116|0.4098| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  136|0.9211|0.5000|0.1823|0.3928| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  137|0.7632|0.5000|0.2561|0.3415| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  138|0.6579|0.5000|0.2324|0.3079| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  139|0.7105|0.5000|0.2540|0.3168| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  140|0.8158|0.5000|0.2645|0.3586| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  141|0.6842|0.5000|0.2443|0.3158| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  142|0.5000|0.5000|0.0000|0.2570| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  143|0.5000|0.5000|0.0000|0.2570| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  144|0.5263|0.5000|0.1116|0.2583| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  145|0.5000|0.5000|0.0000|0.2570| - [0.964, 0.025, 0.000, 0.000, 0.011]
|  146|0.9737|0.5000|0.1537|0.2547| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  147|0.9474|0.5000|0.1829|0.2306| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  148|0.7895|0.5000|0.2469|0.1867| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  149|0.6579|0.5000|0.2348|0.1428| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  150|0.5000|0.5000|0.0000|0.0901| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  151|0.5000|0.5000|0.0000|0.0901| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  152|0.5000|0.5000|0.0000|0.0901| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  153|0.5000|0.5000|0.0000|0.0901| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  154|0.5000|0.5000|0.0000|0.0901| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  155|0.5000|0.5000|0.0000|0.0854| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  156|0.5000|0.5000|0.0000|0.0854| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  157|0.9211|0.5000|0.1622|0.0808| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  158|0.8421|0.5000|0.2324|0.0899| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  159|0.6316|0.5000|0.2202|0.0895| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  160|0.9737|0.5000|0.1116|0.0892| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  161|0.8947|0.5000|0.2038|0.0890| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  162|0.9211|0.5000|0.1449|0.0845| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  163|0.8947|0.5000|0.1718|0.0844| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  164|0.7368|0.5000|0.2497|0.0887| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  165|0.5000|0.5000|0.0000|0.0882| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  166|0.5000|0.5000|0.0000|0.0882| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  167|0.5000|0.5000|0.0000|0.0882| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  168|0.5000|0.5000|0.0000|0.0882| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  169|0.9737|0.5000|0.1116|0.0880| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  170|0.9474|0.5000|0.1829|0.0876| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  171|0.8158|0.5000|0.2587|0.0865| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  172|0.6316|0.5000|0.2202|0.0855| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  173|0.5000|0.5000|0.0000|0.0880| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  174|0.5000|0.5000|0.0000|0.0801| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  175|0.5000|0.5000|0.0000|0.0846| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  176|0.5263|0.5000|0.1116|0.0923| - [0.989, 0.000, 0.000, 0.000, 0.011]
|  177|0.9737|0.5000|0.1116|0.0920| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  178|0.8684|0.5000|0.2348|0.1293| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  179|0.8421|0.5000|0.2324|0.1293| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  180|0.9737|0.5000|0.1829|0.2113| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  181|0.9737|0.5000|0.1537|0.2298| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  182|0.9737|0.5000|0.1116|0.2262| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  183|0.8421|0.5000|0.2324|0.2259| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  184|0.6316|0.5000|0.2202|0.2255| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  185|0.5000|0.5000|0.0000|0.2253| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  186|0.5000|0.5000|0.0000|0.2253| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  187|0.5000|0.5000|0.0000|0.2253| - [0.969, 0.020, 0.000, 0.000, 0.011]
|  188|0.9737|0.5000|0.1537|0.2205| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  189|0.9737|0.5000|0.1537|0.2205| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  190|0.9474|0.5000|0.1534|0.2165| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  191|0.8421|0.5000|0.2443|0.1990| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  192|0.7632|0.5000|0.2666|0.1858| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  193|0.7895|0.5000|0.2701|0.1901| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  194|0.6053|0.5000|0.2038|0.1596| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  195|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  196|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  197|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  198|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  199|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  200|0.5000|0.5000|0.0000|0.1347| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  201|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  202|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  203|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  204|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  205|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  206|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  207|0.5000|0.5000|0.0000|0.1422| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  208|0.9737|0.5000|0.1116|0.1421| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  209|0.9211|0.5000|0.1823|0.1418| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  210|0.9211|0.5000|0.1823|0.1418| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  211|0.7895|0.5000|0.2469|0.1411| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  212|0.5789|0.5000|0.1823|0.1400| - [0.980, 0.020, 0.000, 0.000, 0.000]
|  213|0.9737|0.5000|0.1116|0.1391| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  214|0.9737|0.5000|0.1116|0.1391| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  215|0.9737|0.5000|0.1116|0.1391| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  216|0.9737|0.5000|0.1116|0.1391| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  217|0.9737|0.5000|0.1116|0.1391| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  218|0.9474|0.5000|0.1829|0.1382| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  219|0.7632|0.5000|0.2497|0.1355| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  220|0.6053|0.5000|0.2038|0.1328| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  221|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  222|0.5000|0.5000|0.0000|0.1240| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  223|0.5000|0.5000|0.0000|0.1103| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  224|0.5000|0.5000|0.0000|0.1166| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  225|0.5000|0.5000|0.0000|0.1028| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  226|0.5263|0.5000|0.0452|0.0571| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  227|0.5526|0.5000|0.0867|0.1005| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  228|0.5000|0.5000|0.0000|0.1171| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  229|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  230|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  231|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  232|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  233|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  234|0.5000|0.5000|0.0000|0.1309| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  235|0.9737|0.5000|0.1116|0.1308| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  236|0.9737|0.5000|0.1116|0.1308| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  237|0.8684|0.5000|0.2348|0.1301| - [0.982, 0.018, 0.000, 0.000, 0.000]
|  238|0.9737|0.5000|0.2510|0.1291| - [0.983, 0.017, 0.000, 0.000, 0.000]
|  239|0.9737|0.5000|0.2054|0.1317| - [0.983, 0.017, 0.000, 0.000, 0.000]
|  240|0.8684|0.5000|0.2348|0.1278| - [0.983, 0.017, 0.000, 0.000, 0.000]
|  241|0.6579|0.5000|0.2324|0.1274| - [0.983, 0.017, 0.000, 0.000, 0.000]
|  242|0.9737|0.5000|0.1116|0.1261| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  243|0.9737|0.5000|0.1116|0.1261| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  244|0.9211|0.5000|0.1823|0.1242| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  245|0.8947|0.5000|0.2038|0.1232| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  246|0.7632|0.5000|0.2497|0.1183| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  247|0.6053|0.5000|0.2038|0.1125| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  248|0.9737|0.5000|0.1537|0.1084| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  249|0.9211|0.5000|0.1823|0.1080| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  250|0.7895|0.5000|0.2248|0.1014| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  251|0.7632|0.5000|0.2497|0.1067| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  252|0.8421|0.5000|0.2324|0.1074| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  253|0.6316|0.5000|0.2202|0.1057| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  254|0.5000|0.5000|0.0000|0.1047| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  255|0.5000|0.5000|0.0000|0.1047| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  256|0.5000|0.5000|0.0000|0.1047| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  257|0.9737|0.5000|0.1116|0.1045| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  258|0.9737|0.5000|0.1116|0.1045| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  259|0.9737|0.5000|0.1537|0.1044| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  260|0.9474|0.5000|0.1056|0.0990| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  261|0.9737|0.5000|0.1116|0.1045| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  262|0.9474|0.5000|0.1056|0.0990| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  263|0.9737|0.5000|0.1116|0.1045| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  264|0.9737|0.5000|0.1829|0.1042| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  265|0.9737|0.5000|0.2674|0.1031| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  266|0.9737|0.5000|0.2686|0.1025| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  267|0.9737|0.5000|0.1829|0.1020| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  268|0.9737|0.5000|0.1116|0.1016| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  269|0.9737|0.5000|0.1116|0.1016| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  270|0.9737|0.5000|0.1116|0.1016| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  271|0.9737|0.5000|0.1116|0.1016| - [0.987, 0.013, 0.000, 0.000, 0.000]
