# Blotto run, B: 5, Rf: 1.00, Lf: 1.00 - 0.57 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
|   38|0.9737|0.5000|0.2561|1.5408| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   39|0.9737|0.5000|0.2372|1.4400| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   40|0.9737|0.5000|0.1116|1.3908| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   41|0.9737|0.5000|0.1537|1.3908| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   42|0.9737|0.5000|0.2588|1.3908| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   43|0.9737|0.5000|0.2218|1.3908| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   44|0.9737|0.5000|0.2049|1.3908| - [0.628, 0.020, 0.274, 0.063, 0.015]
|   45|0.9737|0.5000|0.2054|1.3864| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   46|0.9737|0.5000|0.1116|1.3864| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   47|0.9737|0.5000|0.1116|1.3864| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   48|0.9737|0.5000|0.1116|1.3864| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   49|0.9211|0.5000|0.1823|1.3777| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   50|0.7105|0.5000|0.2469|1.3427| - [0.645, 0.021, 0.282, 0.036, 0.016]
|   51|0.9737|0.5000|0.2510|1.3358| - [0.692, 0.022, 0.230, 0.039, 0.017]
|   52|0.7895|0.5000|0.2715|1.2955| - [0.692, 0.022, 0.230, 0.039, 0.017]
|   53|0.9737|0.5000|0.2228|1.2806| - [0.700, 0.012, 0.232, 0.039, 0.017]
|   54|0.9211|0.5000|0.2372|1.2497| - [0.700, 0.012, 0.232, 0.039, 0.017]
|   55|0.9737|0.5000|0.2549|1.2345| - [0.702, 0.023, 0.233, 0.040, 0.003]
|   56|0.9737|0.5000|0.2054|1.2163| - [0.702, 0.023, 0.233, 0.040, 0.003]
|   57|0.9737|0.5000|0.1831|1.2126| - [0.702, 0.023, 0.233, 0.040, 0.003]
|   58|0.8947|0.5000|0.2038|1.2033| - [0.702, 0.023, 0.233, 0.040, 0.003]
|   59|0.9737|0.5000|0.2561|1.1924| - [0.709, 0.012, 0.236, 0.040, 0.003]
|   60|0.9211|0.5000|0.2475|1.1801| - [0.709, 0.012, 0.236, 0.040, 0.003]
|   61|0.7895|0.5000|0.2469|1.1609| - [0.709, 0.012, 0.236, 0.040, 0.003]
|   62|0.8421|0.5000|0.2324|1.1664| - [0.709, 0.012, 0.236, 0.040, 0.003]
|   63|0.9737|0.5000|0.2549|1.1494| - [0.736, 0.011, 0.214, 0.036, 0.003]
|   64|0.9474|0.5000|0.1534|1.1241| - [0.736, 0.011, 0.214, 0.036, 0.003]
|   65|0.9737|0.5000|0.2510|1.0881| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   66|0.9211|0.5000|0.2483|1.0701| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   67|0.9474|0.5000|0.1534|1.0618| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   68|0.9474|0.5000|0.1534|1.0618| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   69|0.9474|0.5000|0.1534|1.0618| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   70|0.9737|0.5000|0.1116|1.0656| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   71|0.8421|0.5000|0.2324|1.0468| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   72|0.5526|0.5000|0.1537|1.0077| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   73|0.5000|0.5000|0.0000|0.9980| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   74|0.5000|0.5000|0.0000|0.9980| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   75|0.5000|0.5000|0.0000|0.9980| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   76|0.5000|0.5000|0.0000|0.9980| - [0.776, 0.011, 0.171, 0.038, 0.003]
|   77|0.9737|0.5000|0.1116|0.9971| - [0.782, 0.011, 0.166, 0.037, 0.003]
|   78|0.9211|0.5000|0.2049|0.9943| - [0.782, 0.011, 0.166, 0.037, 0.003]
|   79|0.7368|0.5000|0.2497|0.9889| - [0.782, 0.011, 0.166, 0.037, 0.003]
|   80|0.9737|0.5000|0.2540|0.9750| - [0.850, 0.012, 0.095, 0.041, 0.003]
|   81|0.9737|0.5000|0.2549|0.8993| - [0.852, 0.012, 0.095, 0.041, 0.000]
|   82|0.8421|0.5000|0.2701|0.8473| - [0.852, 0.012, 0.095, 0.041, 0.000]
|   83|0.8684|0.5000|0.2759|0.8541| - [0.852, 0.012, 0.095, 0.041, 0.000]
|   84|0.8947|0.5000|0.2699|0.8301| - [0.852, 0.012, 0.095, 0.041, 0.000]
|   85|0.8421|0.5000|0.2701|0.7957| - [0.852, 0.012, 0.095, 0.041, 0.000]
|   86|0.9737|0.5000|0.2054|0.7832| - [0.860, 0.000, 0.096, 0.041, 0.003]
|   87|0.9737|0.5000|0.1537|0.7792| - [0.860, 0.000, 0.096, 0.041, 0.003]
|   88|0.8684|0.5000|0.2701|0.7635| - [0.860, 0.000, 0.096, 0.041, 0.003]
|   89|0.9737|0.5000|0.2650|0.7435| - [0.888, 0.012, 0.099, 0.000, 0.000]
|   90|0.9737|0.5000|0.2662|0.7553| - [0.888, 0.012, 0.099, 0.000, 0.000]
|   91|0.8684|0.5000|0.2759|0.7148| - [0.888, 0.012, 0.099, 0.000, 0.000]
|   92|0.9737|0.5000|0.2739|0.6670| - [0.893, 0.012, 0.095, 0.000, 0.000]
|   93|0.9211|0.5000|0.2656|0.6287| - [0.893, 0.012, 0.095, 0.000, 0.000]
|   94|0.9737|0.5000|0.2650|0.5701| - [0.901, 0.012, 0.087, 0.000, 0.000]
|   95|0.9737|0.5000|0.2662|0.5230| - [0.986, 0.014, 0.000, 0.000, 0.000]
|   96|0.8421|0.5000|0.2719|0.3970| - [0.986, 0.014, 0.000, 0.000, 0.000]
|   97|0.7632|0.5000|0.2561|0.3159| - [0.986, 0.014, 0.000, 0.000, 0.000]
|   98|0.6053|0.5000|0.2038|0.1913| - [0.986, 0.014, 0.000, 0.000, 0.000]
|   99|0.5000|0.5000|0.0000|0.1044| - [0.986, 0.014, 0.000, 0.000, 0.000]
|  100|0.9737|0.5000|0.1116|0.1041| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  101|0.9737|0.5000|0.1116|0.1041| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  102|0.9737|0.5000|0.1116|0.1041| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  103|0.9737|0.5000|0.1537|0.1043| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  104|0.9737|0.5000|0.1831|0.1173| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  105|0.9474|0.5000|0.1534|0.1038| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  106|0.8947|0.5000|0.2038|0.1032| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  107|0.7632|0.5000|0.2497|0.1016| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  108|0.7368|0.5000|0.2549|0.1013| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  109|0.6053|0.5000|0.2054|0.1030| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  110|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  111|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  112|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  113|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  114|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  115|0.5000|0.5000|0.0000|0.0986| - [0.987, 0.013, 0.000, 0.000, 0.000]
|  116|0.9737|0.5000|0.1116|0.0984| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  117|0.9737|0.5000|0.1116|0.0984| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  118|0.9474|0.5000|0.1534|0.0982| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  119|0.8421|0.5000|0.2324|0.0975| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  120|0.7105|0.5000|0.2469|0.0967| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  121|0.5263|0.5000|0.1116|0.0955| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  122|0.5000|0.5000|0.0000|0.0953| - [0.988, 0.012, 0.000, 0.000, 0.000]
|  123|0.9737|0.5000|0.1116|0.0903| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  124|0.8947|0.5000|0.2038|0.0752| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  125|0.7105|0.5000|0.2469|0.0401| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  126|0.6316|0.5000|0.2202|0.0251| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  127|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  128|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  129|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  130|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  131|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  132|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  133|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  134|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  135|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  136|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  137|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  138|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  139|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  140|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  141|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  142|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  143|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  144|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  145|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  146|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  147|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  148|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  149|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  150|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  151|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  152|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  153|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  154|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  155|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  156|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  157|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  158|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  159|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  160|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  161|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  162|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  163|0.5263|0.5000|0.1116|0.0085| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  164|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  165|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  166|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  167|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  168|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  169|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  170|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  171|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  172|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  173|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  174|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  175|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  176|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  177|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  178|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  179|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  180|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  181|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  182|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  183|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  184|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  185|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  186|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  187|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  188|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  189|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  190|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  191|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  192|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  193|0.5789|0.5000|0.1831|0.0275| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  194|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  195|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  196|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  197|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  198|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  199|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  200|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  201|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  202|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  203|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  204|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  205|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  206|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  207|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  208|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  209|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  210|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  211|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  212|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  213|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  214|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  215|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  216|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  217|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  218|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  219|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  220|0.5263|0.5000|0.1116|0.0096| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  221|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  222|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  223|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  224|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  225|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  226|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  227|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  228|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  229|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  230|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  231|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  232|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  233|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  234|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  235|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  236|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  237|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  238|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  239|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  240|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  241|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  242|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  243|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  244|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  245|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  246|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  247|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  248|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  249|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  250|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  251|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  252|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  253|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  254|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  255|0.5526|0.5000|0.1537|0.0147| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  256|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  257|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  258|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  259|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  260|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  261|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  262|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  263|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  264|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  265|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  266|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  267|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  268|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  269|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  270|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
|  271|0.5000|0.5000|0.0000|0.0000| - [1.000, 0.000, 0.000, 0.000, 0.000]
