# Blotto run, B: 20, Rf: 1.00, Lf: 1.00 - 0.27 sec 
+-----+------+------+------+------+ 
| gen | best | mean |  sd  | avgH | best strategy
+-----+------+------+------+------+ 
|    1|0.9750|0.5000|0.2883|4.0241| - [0.097, 0.091, 0.005, 0.013, 0.028, 0.029, 0.002, 0.022, 0.130, 0.129, 0.002, 0.119, 0.030, 0.011, 0.003, 0.076, 0.029, 0.019, 0.136, 0.030]
|    2|0.9737|0.5000|0.2846|4.0479| - [0.097, 0.091, 0.005, 0.013, 0.028, 0.029, 0.002, 0.022, 0.130, 0.129, 0.002, 0.119, 0.030, 0.011, 0.003, 0.076, 0.029, 0.019, 0.136, 0.030]
|    3|0.9737|0.5000|0.2765|3.9689| - [0.142, 0.013, 0.027, 0.073, 0.037, 0.032, 0.007, 0.057, 0.088, 0.042, 0.000, 0.053, 0.073, 0.075, 0.007, 0.014, 0.060, 0.064, 0.087, 0.049]
|    4|0.9737|0.5000|0.2818|3.8874| - [0.150, 0.014, 0.029, 0.077, 0.039, 0.034, 0.008, 0.060, 0.093, 0.045, 0.000, 0.056, 0.078, 0.080, 0.000, 0.014, 0.064, 0.067, 0.092, 0.000]
|    5|0.9211|0.5000|0.2775|3.8562| - [0.150, 0.014, 0.029, 0.077, 0.039, 0.034, 0.008, 0.060, 0.093, 0.045, 0.000, 0.056, 0.078, 0.080, 0.000, 0.014, 0.064, 0.067, 0.092, 0.000]
|    6|0.9737|0.5000|0.2756|3.8475| - [0.206, 0.013, 0.027, 0.072, 0.036, 0.032, 0.007, 0.056, 0.087, 0.042, 0.000, 0.053, 0.073, 0.075, 0.000, 0.013, 0.060, 0.063, 0.086, 0.000]
|    7|0.9737|0.5000|0.2811|3.8043| - [0.206, 0.013, 0.027, 0.072, 0.036, 0.032, 0.007, 0.056, 0.087, 0.042, 0.000, 0.053, 0.073, 0.075, 0.000, 0.013, 0.060, 0.063, 0.086, 0.000]
|    8|0.9737|0.5000|0.2651|3.7814| - [0.206, 0.013, 0.027, 0.072, 0.036, 0.032, 0.007, 0.056, 0.087, 0.042, 0.000, 0.053, 0.073, 0.075, 0.000, 0.013, 0.060, 0.063, 0.086, 0.000]
|    9|0.9737|0.5000|0.2666|3.7282| - [0.220, 0.014, 0.029, 0.077, 0.039, 0.034, 0.008, 0.060, 0.093, 0.045, 0.000, 0.056, 0.078, 0.080, 0.000, 0.014, 0.064, 0.000, 0.091, 0.000]
|   10|0.9737|0.5000|0.2846|3.7035| - [0.223, 0.014, 0.029, 0.064, 0.039, 0.035, 0.008, 0.061, 0.094, 0.045, 0.000, 0.057, 0.079, 0.081, 0.000, 0.015, 0.065, 0.000, 0.093, 0.000]
|   11|0.9737|0.5000|0.2814|3.6587| - [0.223, 0.014, 0.029, 0.064, 0.039, 0.035, 0.008, 0.061, 0.094, 0.045, 0.000, 0.057, 0.079, 0.081, 0.000, 0.015, 0.065, 0.000, 0.093, 0.000]
|   12|0.9737|0.5000|0.2782|3.6249| - [0.235, 0.015, 0.031, 0.068, 0.042, 0.037, 0.008, 0.064, 0.042, 0.048, 0.000, 0.060, 0.083, 0.085, 0.000, 0.015, 0.068, 0.000, 0.098, 0.000]
|   13|0.9737|0.5000|0.2811|3.6161| - [0.235, 0.015, 0.031, 0.068, 0.042, 0.037, 0.008, 0.064, 0.042, 0.048, 0.000, 0.060, 0.083, 0.085, 0.000, 0.015, 0.068, 0.000, 0.098, 0.000]
|   14|0.9737|0.5000|0.2637|3.6197| - [0.235, 0.015, 0.031, 0.068, 0.042, 0.037, 0.008, 0.064, 0.042, 0.048, 0.000, 0.060, 0.083, 0.085, 0.000, 0.015, 0.068, 0.000, 0.098, 0.000]
|   15|0.8421|0.5000|0.2723|3.6084| - [0.235, 0.015, 0.031, 0.068, 0.042, 0.037, 0.008, 0.064, 0.042, 0.048, 0.000, 0.060, 0.083, 0.085, 0.000, 0.015, 0.068, 0.000, 0.098, 0.000]
|   16|0.9737|0.5000|0.2583|3.6065| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   17|0.9737|0.5000|0.1831|3.6073| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   18|0.9737|0.5000|0.1831|3.6049| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   19|0.9737|0.5000|0.2233|3.6013| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   20|0.9737|0.5000|0.2807|3.5913| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   21|0.9737|0.5000|0.2784|3.5704| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   22|0.9737|0.5000|0.2866|3.5490| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   23|0.9737|0.5000|0.2830|3.5154| - [0.253, 0.016, 0.033, 0.073, 0.045, 0.039, 0.009, 0.069, 0.045, 0.051, 0.000, 0.065, 0.089, 0.018, 0.000, 0.017, 0.073, 0.000, 0.105, 0.000]
|   24|0.9737|0.5000|0.2820|3.5115| - [0.263, 0.016, 0.034, 0.076, 0.046, 0.000, 0.009, 0.072, 0.047, 0.053, 0.000, 0.067, 0.093, 0.095, 0.000, 0.017, 0.070, 0.000, 0.042, 0.000]
|   25|0.9211|0.5000|0.2842|3.5181| - [0.263, 0.016, 0.034, 0.076, 0.046, 0.000, 0.009, 0.072, 0.047, 0.053, 0.000, 0.067, 0.093, 0.095, 0.000, 0.017, 0.070, 0.000, 0.042, 0.000]
|   26|0.9737|0.5000|0.2795|3.4923| - [0.278, 0.017, 0.036, 0.080, 0.049, 0.000, 0.010, 0.076, 0.049, 0.057, 0.000, 0.071, 0.038, 0.101, 0.000, 0.018, 0.074, 0.000, 0.044, 0.000]
|   27|0.9737|0.5000|0.2760|3.4944| - [0.278, 0.017, 0.036, 0.080, 0.049, 0.000, 0.010, 0.076, 0.049, 0.057, 0.000, 0.071, 0.038, 0.101, 0.000, 0.018, 0.074, 0.000, 0.044, 0.000]
|   28|0.9737|0.5000|0.2838|3.4653| - [0.298, 0.019, 0.039, 0.014, 0.053, 0.000, 0.011, 0.081, 0.053, 0.061, 0.000, 0.076, 0.041, 0.108, 0.000, 0.020, 0.079, 0.000, 0.047, 0.000]
|   29|0.9737|0.5000|0.2756|3.4364| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   30|0.9737|0.5000|0.2737|3.4112| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   31|0.9737|0.5000|0.2819|3.4128| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   32|0.9737|0.5000|0.2764|3.4117| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   33|0.9474|0.5000|0.2784|3.3942| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   34|0.8158|0.5000|0.2807|3.3336| - [0.328, 0.018, 0.037, 0.013, 0.051, 0.000, 0.010, 0.078, 0.051, 0.058, 0.000, 0.073, 0.039, 0.104, 0.000, 0.019, 0.076, 0.000, 0.045, 0.000]
|   35|0.9737|0.5000|0.2372|3.3191| - [0.345, 0.019, 0.039, 0.014, 0.053, 0.000, 0.011, 0.030, 0.053, 0.061, 0.000, 0.077, 0.041, 0.109, 0.000, 0.020, 0.080, 0.000, 0.048, 0.000]
|   36|0.9737|0.5000|0.2056|3.3142| - [0.345, 0.019, 0.039, 0.014, 0.053, 0.000, 0.011, 0.030, 0.053, 0.061, 0.000, 0.077, 0.041, 0.109, 0.000, 0.020, 0.080, 0.000, 0.048, 0.000]
|   37|0.9474|0.5000|0.2725|3.2945| - [0.345, 0.019, 0.039, 0.014, 0.053, 0.000, 0.011, 0.030, 0.053, 0.061, 0.000, 0.077, 0.041, 0.109, 0.000, 0.020, 0.080, 0.000, 0.048, 0.000]
